"party","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"AfD","2013","direct migration background","Male","","","","","7"
"AfD","2013","direct migration background","Female","","","","","7"
"AfD","2013","indirect migration background","Male","","","","","7"
"AfD","2013","indirect migration background","Female","","","","","7"
"CDU/CSU","2013","indirect migration background","Male","63","0.235887520594029","0.185526108767301","0.286248932420756","1"
"CDU/CSU","2013","indirect migration background","Female","51","0.200548826412715","0.147758057360602","0.253339595464827","1"
"CDU/CSU","2013","no migration background","Female","1524","0.413029487323795","0.397339283270328","0.428719691377261","1"
"CDU/CSU","2013","direct migration background","Male","285","0.364872107455799","0.329635877250733","0.400108337660866","1"
"CDU/CSU","2013","no migration background","Male","1719","0.422492248942236","0.407243648893283","0.437740848991189","1"
"CDU/CSU","2013","direct migration background","Female","320","0.448066363948552","0.410689037210451","0.485443690686652","1"
"FDP","2013","direct migration background","Female","13","","","","3"
"FDP","2013","direct migration background","Male","19","","","","3"
"FDP","2013","indirect migration background","Male","9","","","","3"
"FDP","2013","no migration background","Female","86","0.0218397651647968","0.0171822003825655","0.026497329947028","3"
"FDP","2013","indirect migration background","Female","3","","","","3"
"FDP","2013","no migration background","Male","154","0.0316180777894878","0.0262163491845974","0.0370198063943782","3"
"NPD Combination","2013","no migration background","Male","44","0.0137427398530172","0.0101487780151413","0.0173367016908931","6"
"NPD Combination","2013","direct migration background","Female","2","","","","6"
"NPD Combination","2013","no migration background","Female","13","","","","6"
"NPD Combination","2013","direct migration background","Male","2","","","","6"
"NPD Combination","2013","indirect migration background","Male","1","","","","6"
"NPD Combination","2013","indirect migration background","Female","1","","","","6"
"Other","2013","direct migration background","Female","13","","","","8"
"Other","2013","no migration background","Male","96","0.0285768394890941","0.0234334073234538","0.0337202716547343","8"
"Other","2013","no migration background","Female","42","0.0118965938808041","0.00844163855093047","0.0153515492106778","8"
"Other","2013","direct migration background","Male","20","","","","8"
"Other","2013","indirect migration background","Male","11","","","","8"
"Other","2013","indirect migration background","Female","5","","","","8"
"PDS/Linke","2013","no migration background","Female","211","0.047982570731491","0.0411718334797765","0.0547933079832055","5"
"PDS/Linke","2013","no migration background","Male","247","0.0539068616557636","0.0469352905264806","0.0608784327850467","5"
"PDS/Linke","2013","direct migration background","Female","26","","","","5"
"PDS/Linke","2013","direct migration background","Male","41","0.0636102180051001","0.0457461530921187","0.0814742829180814","5"
"PDS/Linke","2013","indirect migration background","Male","21","","","","5"
"PDS/Linke","2013","indirect migration background","Female","9","","","","5"
"SPD","2013","no migration background","Female","1158","0.323289833941277","0.308384994746887","0.338194673135667","2"
"SPD","2013","no migration background","Male","1259","0.315352514658435","0.301008413152215","0.329696616164655","2"
"SPD","2013","indirect migration background","Female","95","0.43221149739294","0.366899433339507","0.497523561446374","2"
"SPD","2013","direct migration background","Female","209","0.326187415185504","0.290950588176828","0.36142424219418","2"
"SPD","2013","indirect migration background","Male","130","0.430594321229558","0.371857314138349","0.489331328320767","2"
"SPD","2013","direct migration background","Male","280","0.397307375940465","0.361489505163424","0.433125246717505","2"
"AfD","2014","no migration background","Female","63","0.0115412630685047","0.00858310161737584","0.0144994245196336","7"
"AfD","2014","indirect migration background","Male","9","","","","7"
"AfD","2014","no migration background","Male","128","0.0257616679162681","0.0213389598102978","0.0301843760222385","7"
"AfD","2014","direct migration background","Male","9","","","","7"
"AfD","2014","direct migration background","Female","8","","","","7"
"AfD","2014","indirect migration background","Female","2","","","","7"
"CDU/CSU","2014","indirect migration background","Female","60","0.19608756256007","0.150153321990568","0.242021803129573","1"
"CDU/CSU","2014","indirect migration background","Male","75","0.20519470924836","0.159343223484718","0.251046195012002","1"
"CDU/CSU","2014","direct migration background","Female","332","0.479465550632762","0.442403979818801","0.516527121446724","1"
"CDU/CSU","2014","no migration background","Female","1961","0.410253803734944","0.396630739219452","0.423876868250435","1"
"CDU/CSU","2014","direct migration background","Male","283","0.353684717277763","0.318761664309988","0.388607770245537","1"
"CDU/CSU","2014","no migration background","Male","2093","0.416660847202171","0.402897610103426","0.430424084300915","1"
"FDP","2014","direct migration background","Female","10","","","","3"
"FDP","2014","direct migration background","Male","15","","","","3"
"FDP","2014","indirect migration background","Male","9","","","","3"
"FDP","2014","indirect migration background","Female","6","","","","3"
"FDP","2014","no migration background","Female","98","0.0206047640125787","0.0166703618785904","0.0245391661465669","3"
"FDP","2014","no migration background","Male","174","0.0322786957024445","0.0273446652925431","0.0372127261123458","3"
"NPD Combination","2014","no migration background","Male","65","0.0171206394954204","0.0134992204528446","0.0207420585379963","6"
"NPD Combination","2014","direct migration background","Female","3","","","","6"
"NPD Combination","2014","no migration background","Female","26","","","","6"
"NPD Combination","2014","indirect migration background","Male","4","","","","6"
"NPD Combination","2014","direct migration background","Male","1","","","","6"
"NPD Combination","2014","indirect migration background","Female","3","","","","6"
"Other","2014","indirect migration background","Male","13","","","","8"
"Other","2014","indirect migration background","Female","7","","","","8"
"Other","2014","direct migration background","Female","9","","","","8"
"Other","2014","no migration background","Male","90","0.017776011136691","0.0140871601913171","0.0214648620820649","8"
"Other","2014","no migration background","Female","74","0.0125558502284602","0.00947198589047847","0.0156397145664419","8"
"Other","2014","direct migration background","Male","20","","","","8"
"PDS/Linke","2014","no migration background","Female","378","0.0643688802854051","0.0575720529506793","0.0711657076201309","5"
"PDS/Linke","2014","direct migration background","Female","57","0.084985830795834","0.0642983526900151","0.105673308901653","5"
"PDS/Linke","2014","no migration background","Male","377","0.0716952112687216","0.0644931128511054","0.0788973096863378","5"
"PDS/Linke","2014","direct migration background","Male","74","0.0696591058834696","0.0510642915524179","0.0882539202145213","5"
"PDS/Linke","2014","indirect migration background","Female","22","","","","5"
"PDS/Linke","2014","indirect migration background","Male","28","","","","5"
"SPD","2014","no migration background","Female","1472","0.31084815696598","0.298029351990091","0.323666961941869","2"
"SPD","2014","no migration background","Male","1439","0.311977045381471","0.299043086788447","0.324911003974495","2"
"SPD","2014","direct migration background","Female","191","0.279720352120638","0.246421214628669","0.313019489612607","2"
"SPD","2014","indirect migration background","Male","116","0.372006333773052","0.317129030961948","0.426883636584155","2"
"SPD","2014","indirect migration background","Female","118","0.410675227440744","0.353759309512879","0.467591145368609","2"
"SPD","2014","direct migration background","Male","256","0.389466570642946","0.353848395896211","0.425084745389682","2"
"AfD","2015","no migration background","Female","87","0.0221738550689418","0.0177489824483462","0.0265987276895375","7"
"AfD","2015","direct migration background","Male","11","","","","7"
"AfD","2015","indirect migration background","Female","1","","","","7"
"AfD","2015","indirect migration background","Male","6","","","","7"
"AfD","2015","direct migration background","Female","8","","","","7"
"AfD","2015","no migration background","Male","164","0.0390489308969459","0.0333003523269668","0.044797509466925","7"
"CDU/CSU","2015","direct migration background","Male","262","0.378142347292074","0.340805835798808","0.415478858785339","1"
"CDU/CSU","2015","indirect migration background","Male","58","0.193239753048862","0.14046218880269","0.246017317295033","1"
"CDU/CSU","2015","indirect migration background","Female","65","0.27993947123218","0.224725650073641","0.335153292390718","1"
"CDU/CSU","2015","no migration background","Female","1635","0.40739089105846","0.392625696745949","0.422156085370971","1"
"CDU/CSU","2015","no migration background","Male","1846","0.4285878312566","0.413901953094178","0.443273709419022","1"
"CDU/CSU","2015","direct migration background","Female","280","0.484156731626264","0.443694376816641","0.524619086435888","1"
"FDP","2015","no migration background","Female","83","0.0187186359130623","0.0146459283947219","0.0227913434314028","3"
"FDP","2015","direct migration background","Female","9","","","","3"
"FDP","2015","no migration background","Male","161","0.0328663499970156","0.0275755146613389","0.0381571853326924","3"
"FDP","2015","direct migration background","Male","14","","","","3"
"FDP","2015","indirect migration background","Female","5","","","","3"
"FDP","2015","indirect migration background","Male","6","","","","3"
"NPD Combination","2015","no migration background","Male","61","0.0151039077330744","0.0114844364979451","0.0187233789682037","6"
"NPD Combination","2015","direct migration background","Female","1","","","","6"
"NPD Combination","2015","no migration background","Female","29","","","","6"
"NPD Combination","2015","indirect migration background","Male","2","","","","6"
"NPD Combination","2015","direct migration background","Male","5","","","","6"
"NPD Combination","2015","indirect migration background","Female","3","","","","6"
"Other","2015","direct migration background","Female","4","","","","8"
"Other","2015","indirect migration background","Male","13","","","","8"
"Other","2015","indirect migration background","Female","6","","","","8"
"Other","2015","no migration background","Male","81","0.0174801044858539","0.0135910148829311","0.0213691940887767","8"
"Other","2015","no migration background","Female","48","0.0105058450642203","0.00744196711751758","0.013569723010923","8"
"Other","2015","direct migration background","Male","10","","","","8"
"PDS/Linke","2015","no migration background","Female","337","0.0677561888932462","0.0602037262164757","0.0753086515700167","5"
"PDS/Linke","2015","direct migration background","Female","63","0.0784723066868071","0.0566996368007132","0.100244976572901","5"
"PDS/Linke","2015","no migration background","Male","320","0.0653493383882034","0.0580151760811819","0.0726835006952249","5"
"PDS/Linke","2015","direct migration background","Male","81","0.0900564900459663","0.0680157936594155","0.112097186432517","5"
"PDS/Linke","2015","indirect migration background","Female","16","","","","5"
"PDS/Linke","2015","indirect migration background","Male","24","","","","5"
"SPD","2015","no migration background","Female","1222","0.300526838131526","0.286749145012909","0.314304531250143","2"
"SPD","2015","indirect migration background","Female","99","0.382280135570602","0.322519131984692","0.442041139156511","2"
"SPD","2015","no migration background","Male","1228","0.288649703942","0.275202481873962","0.302096926010037","2"
"SPD","2015","indirect migration background","Male","80","0.33113241459133","0.268225297336638","0.394039531846022","2"
"SPD","2015","direct migration background","Male","215","0.365207700809644","0.328135670104804","0.402279731514484","2"
"SPD","2015","direct migration background","Female","145","0.254560084967692","0.219290466762279","0.289829703173104","2"
"AfD","2016","direct migration background","Male","27","","","","7"
"AfD","2016","indirect migration background","Female","5","","","","7"
"AfD","2016","no migration background","Female","160","0.0409698398896049","0.0347630914858685","0.0471765882933413","7"
"AfD","2016","direct migration background","Female","23","","","","7"
"AfD","2016","indirect migration background","Male","13","","","","7"
"AfD","2016","no migration background","Male","298","0.0723058807565885","0.0643066819918352","0.0803050795213418","7"
"CDU/CSU","2016","no migration background","Female","1512","0.40754067981235","0.39215450629345","0.42292685333125","1"
"CDU/CSU","2016","direct migration background","Male","207","0.355303656885696","0.315874515718319","0.394732798053074","1"
"CDU/CSU","2016","indirect migration background","Male","48","0.192206084534243","0.139039260512569","0.245372908555917","1"
"CDU/CSU","2016","indirect migration background","Female","60","0.214388940394268","0.16123501615082","0.267542864637716","1"
"CDU/CSU","2016","no migration background","Male","1623","0.397217216824579","0.382104180437832","0.412330253211326","1"
"CDU/CSU","2016","direct migration background","Female","223","0.421855415573655","0.378697134031215","0.465013697116095","1"
"FDP","2016","no migration background","Female","84","0.0224026524824242","0.0177687637282485","0.0270365412365999","3"
"FDP","2016","direct migration background","Female","7","","","","3"
"FDP","2016","indirect migration background","Female","5","","","","3"
"FDP","2016","no migration background","Male","169","0.0384069826678502","0.0324714729353447","0.0443424924003557","3"
"FDP","2016","direct migration background","Male","14","","","","3"
"FDP","2016","indirect migration background","Male","8","","","","3"
"NPD Combination","2016","direct migration background","Female","2","","","","6"
"NPD Combination","2016","no migration background","Male","41","0.0136377511603606","0.0100555755039194","0.0172199268168018","6"
"NPD Combination","2016","direct migration background","Male","5","","","","6"
"NPD Combination","2016","indirect migration background","Female","3","","","","6"
"NPD Combination","2016","indirect migration background","Male","2","","","","6"
"NPD Combination","2016","no migration background","Female","18","","","","6"
"Other","2016","direct migration background","Female","3","","","","8"
"Other","2016","indirect migration background","Male","10","","","","8"
"Other","2016","indirect migration background","Female","3","","","","8"
"Other","2016","no migration background","Male","75","0.0201444019277948","0.015805143613082","0.0244836602425077","8"
"Other","2016","no migration background","Female","48","0.00981133981312761","0.006725033634918","0.0128976459913372","8"
"Other","2016","direct migration background","Male","14","","","","8"
"PDS/Linke","2016","no migration background","Male","277","0.0662926050647051","0.0586084659600275","0.0739767441693827","5"
"PDS/Linke","2016","no migration background","Female","293","0.0601977483055398","0.0527500128989649","0.0676454837121147","5"
"PDS/Linke","2016","direct migration background","Female","46","0.102103146122067","0.0756427168490323","0.128563575395102","5"
"PDS/Linke","2016","direct migration background","Male","55","0.0561324625566419","0.0371696632853461","0.0750952618279377","5"
"PDS/Linke","2016","indirect migration background","Female","17","","","","5"
"PDS/Linke","2016","indirect migration background","Male","28","","","","5"
"SPD","2016","no migration background","Female","1003","0.266418564847598","0.252575817784653","0.280261311910542","2"
"SPD","2016","indirect migration background","Female","84","0.415777321863542","0.351943631269565","0.479611012457518","2"
"SPD","2016","indirect migration background","Male","74","0.337566026872966","0.273760613291547","0.401371440454386","2"
"SPD","2016","no migration background","Male","1026","0.260884902221788","0.24732246358208","0.274447340861496","2"
"SPD","2016","direct migration background","Male","177","0.359274247313472","0.319747688205783","0.398800806421161","2"
"SPD","2016","direct migration background","Female","121","0.292245918666181","0.252501191769514","0.331990645562849","2"
"AfD","2017","no migration background","Male","305","0.0789152844875228","0.0710108052186645","0.086819763756381","7"
"AfD","2017","no migration background","Female","143","0.0315027958810001","0.0263504326494072","0.036655159112593","7"
"AfD","2017","direct migration background","Female","20","","","","7"
"AfD","2017","indirect migration background","Female","","","","","7"
"AfD","2017","direct migration background","Male","37","0.0602158679474592","0.0448273682743313","0.0756043676205871","7"
"AfD","2017","indirect migration background","Male","14","","","","7"
"CDU/CSU","2017","no migration background","Male","1731","0.380766781652705","0.366530401934058","0.395003161371351","1"
"CDU/CSU","2017","indirect migration background","Male","57","0.201238043954524","0.150194872840175","0.252281215068874","1"
"CDU/CSU","2017","indirect migration background","Female","70","0.202712664922367","0.152978010515297","0.252447319329437","1"
"CDU/CSU","2017","no migration background","Female","1654","0.386466602198355","0.372103183324244","0.400830021072467","1"
"CDU/CSU","2017","direct migration background","Female","343","0.401017737427233","0.363311385661335","0.438724089193132","1"
"CDU/CSU","2017","direct migration background","Male","444","0.332602513731993","0.302124841281402","0.363080186182585","1"
"FDP","2017","no migration background","Female","137","0.0313603883738715","0.0262193059600116","0.0365014707877315","3"
"FDP","2017","direct migration background","Female","17","","","","3"
"FDP","2017","indirect migration background","Female","7","","","","3"
"FDP","2017","no migration background","Male","249","0.0511541633745054","0.0446949261494735","0.0576134005995373","3"
"FDP","2017","indirect migration background","Male","13","","","","3"
"FDP","2017","direct migration background","Male","19","","","","3"
"NPD Combination","2017","no migration background","Female","25","","","","6"
"NPD Combination","2017","no migration background","Male","56","0.00921025445393044","0.00640953582829842","0.0120109730795625","6"
"NPD Combination","2017","direct migration background","Male","2","","","","6"
"NPD Combination","2017","direct migration background","Female","2","","","","6"
"NPD Combination","2017","indirect migration background","Male","1","","","","6"
"NPD Combination","2017","indirect migration background","Female","2","","","","6"
"Other","2017","no migration background","Male","54","0.0149464743348803","0.0113889964503044","0.0185039522194562","8"
"Other","2017","no migration background","Female","34","0.00692700684886273","0.00448050171615627","0.0093735119815692","8"
"Other","2017","direct migration background","Male","9","","","","8"
"Other","2017","direct migration background","Female","9","","","","8"
"Other","2017","indirect migration background","Male","9","","","","8"
"Other","2017","indirect migration background","Female","4","","","","8"
"PDS/Linke","2017","no migration background","Male","333","0.0728130017482368","0.0651951757616904","0.0804308277347833","5"
"PDS/Linke","2017","direct migration background","Male","62","0.0606402391203294","0.0452010964934126","0.0760793817472463","5"
"PDS/Linke","2017","no migration background","Female","319","0.062942605004721","0.0557788918165923","0.0701063181928497","5"
"PDS/Linke","2017","direct migration background","Female","59","0.111505894386203","0.0872899209877807","0.135721867784626","5"
"PDS/Linke","2017","indirect migration background","Female","26","","","","5"
"PDS/Linke","2017","indirect migration background","Male","30","0.173142633383214","0.124971016101276","0.221314250665152","5"
"SPD","2017","no migration background","Female","1366","0.326067696812574","0.312240161959609","0.33989523166554","2"
"SPD","2017","direct migration background","Female","146","0.299214627402833","0.263984868824035","0.334444385981632","2"
"SPD","2017","no migration background","Male","1274","0.295738807867423","0.28235856638857","0.309119049346276","2"
"SPD","2017","direct migration background","Male","246","0.390316455939225","0.358760058449472","0.421872853428977","2"
"SPD","2017","indirect migration background","Female","90","0.426737088233942","0.365548793818638","0.487925382649245","2"
"SPD","2017","indirect migration background","Male","89","0.378321531276434","0.316578583427817","0.440064479125052","2"
"AfD","2018","no migration background","Male","390","0.094532158731703","0.0859659841336082","0.103098333329798","7"
"AfD","2018","no migration background","Female","211","0.0418950336047348","0.0359879392564592","0.0478021279530104","7"
"AfD","2018","direct migration background","Male","58","0.0771681697452288","0.0608473017550696","0.093489037735388","7"
"AfD","2018","direct migration background","Female","38","0.0669256044077475","0.0484531452254476","0.0853980635900474","7"
"AfD","2018","indirect migration background","Male","23","","","","7"
"AfD","2018","indirect migration background","Female","5","","","","7"
"CDU/CSU","2018","no migration background","Male","1622","0.3680656461303","0.353944848020368","0.382186444240232","1"
"CDU/CSU","2018","no migration background","Female","1554","0.378972722241596","0.364669120676074","0.393276323807119","1"
"CDU/CSU","2018","indirect migration background","Male","60","0.180413100639159","0.134028089337116","0.226798111941203","1"
"CDU/CSU","2018","indirect migration background","Female","63","0.18826554491713","0.141893186854686","0.234637902979573","1"
"CDU/CSU","2018","direct migration background","Female","357","0.446258625301852","0.409512019762122","0.483005230841582","1"
"CDU/CSU","2018","direct migration background","Male","487","0.296395891112688","0.268466392323628","0.324325389901749","1"
"FDP","2018","no migration background","Female","173","0.04053266786561","0.0347182829157102","0.0463470528155099","3"
"FDP","2018","direct migration background","Female","26","","","","3"
"FDP","2018","indirect migration background","Female","12","","","","3"
"FDP","2018","no migration background","Male","295","0.0591096661039405","0.0522047345874856","0.0660145976203953","3"
"FDP","2018","indirect migration background","Male","24","","","","3"
"FDP","2018","direct migration background","Male","19","","","","3"
"NPD Combination","2018","no migration background","Male","17","","","","6"
"NPD Combination","2018","no migration background","Female","9","","","","6"
"NPD Combination","2018","direct migration background","Male","","","","","6"
"NPD Combination","2018","direct migration background","Female","2","","","","6"
"NPD Combination","2018","indirect migration background","Male","1","","","","6"
"NPD Combination","2018","indirect migration background","Female","1","","","","6"
"Other","2018","no migration background","Male","74","0.0213959769655673","0.0171592529133415","0.0256327010177932","8"
"Other","2018","no migration background","Female","57","0.00933444365098871","0.00649917744671078","0.0121697098552666","8"
"Other","2018","direct migration background","Male","14","","","","8"
"Other","2018","direct migration background","Female","11","","","","8"
"Other","2018","indirect migration background","Male","6","","","","8"
"Other","2018","indirect migration background","Female","4","","","","8"
"PDS/Linke","2018","no migration background","Male","397","0.0766978110120614","0.0689062578853468","0.084489364138776","5"
"PDS/Linke","2018","no migration background","Female","411","0.0817007781743978","0.073624871437702","0.0897766849110936","5"
"PDS/Linke","2018","direct migration background","Male","66","0.0732620864575522","0.0573260257304175","0.0891981471846868","5"
"PDS/Linke","2018","direct migration background","Female","54","0.0773373955190771","0.0575910533102994","0.0970837377278547","5"
"PDS/Linke","2018","indirect migration background","Female","33","0.128360382557958","0.0886822933423715","0.168038471773544","5"
"PDS/Linke","2018","indirect migration background","Male","36","0.152241371985437","0.108905396052987","0.195577347917887","5"
"SPD","2018","no migration background","Female","1098","0.26314117478475","0.250158247056097","0.276124102513402","2"
"SPD","2018","direct migration background","Male","247","0.412828055651109","0.382716713101302","0.442939398200916","2"
"SPD","2018","direct migration background","Female","124","0.23414797129645","0.202844819895889","0.265451122697011","2"
"SPD","2018","indirect migration background","Female","95","0.310962831326863","0.256053983191693","0.365871679462032","2"
"SPD","2018","indirect migration background","Male","82","0.298402706724157","0.243208758846996","0.353596654601317","2"
"SPD","2018","no migration background","Male","1104","0.253852755007614","0.241109985445259","0.26659552456997","2"
"AfD","2019","no migration background","Male","430","0.103485919626438","0.0951074693147025","0.111864369938173","7"
"AfD","2019","direct migration background","Male","49","0.0909780512324704","0.0663316935831069","0.115624408881834","7"
"AfD","2019","no migration background","Female","210","0.0484960363145567","0.0423390347666591","0.0546530378624543","7"
"AfD","2019","direct migration background","Female","28","","","","7"
"AfD","2019","indirect migration background","Female","7","","","","7"
"AfD","2019","indirect migration background","Male","25","","","","7"
"CDU/CSU","2019","no migration background","Female","1485","0.332320755016339","0.318819519572686","0.345821990459993","1"
"CDU/CSU","2019","indirect migration background","Male","73","0.158995774041235","0.117685628702006","0.200305919380465","1"
"CDU/CSU","2019","no migration background","Male","1801","0.330442417734883","0.3175038450141","0.343380990455666","1"
"CDU/CSU","2019","indirect migration background","Female","72","0.213780734312176","0.166917684483963","0.26064378414039","1"
"CDU/CSU","2019","direct migration background","Male","175","0.316770167343021","0.276899565238079","0.356640769447962","1"
"CDU/CSU","2019","direct migration background","Female","195","0.360126000001542","0.316865454525761","0.403386545477323","1"
"FDP","2019","no migration background","Female","210","0.0412944028615669","0.0355914593953786","0.0469973463277552","3"
"FDP","2019","indirect migration background","Female","10","","","","3"
"FDP","2019","no migration background","Male","407","0.0640080794374718","0.0572752446539419","0.0707409142210018","3"
"FDP","2019","direct migration background","Female","19","","","","3"
"FDP","2019","indirect migration background","Male","22","","","","3"
"FDP","2019","direct migration background","Male","21","","","","3"
"NPD Combination","2019","no migration background","Male","20","","","","6"
"NPD Combination","2019","no migration background","Female","8","","","","6"
"NPD Combination","2019","direct migration background","Male","","","","","6"
"NPD Combination","2019","indirect migration background","Female","1","","","","6"
"NPD Combination","2019","direct migration background","Female","","","","","6"
"NPD Combination","2019","indirect migration background","Male","1","","","","6"
"Other","2019","no migration background","Male","127","0.0248274165119569","0.0205473450938951","0.0291074879300186","8"
"Other","2019","no migration background","Female","107","0.019017689462991","0.0151027927942728","0.0229325861317092","8"
"Other","2019","direct migration background","Male","7","","","","8"
"Other","2019","direct migration background","Female","6","","","","8"
"Other","2019","indirect migration background","Male","9","","","","8"
"Other","2019","indirect migration background","Female","8","","","","8"
"PDS/Linke","2019","no migration background","Male","393","0.0812496981212286","0.0737342629180021","0.088765133324455","5"
"PDS/Linke","2019","no migration background","Female","391","0.078299092928664","0.0705992083936859","0.0859989774636421","5"
"PDS/Linke","2019","direct migration background","Male","43","0.0895096004013933","0.0650432190229001","0.113975981779886","5"
"PDS/Linke","2019","direct migration background","Female","36","0.0696967264918658","0.0467491944172242","0.0926442585665075","5"
"PDS/Linke","2019","indirect migration background","Male","28","","","","5"
"PDS/Linke","2019","indirect migration background","Female","29","","","","5"
"SPD","2019","direct migration background","Male","143","0.30211943099484","0.262766495936121","0.34147236605356","2"
"SPD","2019","no migration background","Female","838","0.203516082219073","0.191976270787907","0.21505589365024","2"
"SPD","2019","direct migration background","Female","82","0.235934282283032","0.197671336457094","0.27419722810897","2"
"SPD","2019","indirect migration background","Female","59","0.242540537905828","0.193546155048922","0.291534920762733","2"
"SPD","2019","indirect migration background","Male","60","0.226535142208175","0.17924692642611","0.27382335799024","2"
"SPD","2019","no migration background","Male","948","0.207141359799084","0.195993902885796","0.218288816712371","2"
