"party","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"AfD","2012","higher education","Urban Area","","","","","7"
"AfD","2012","higher education","Rural Area","","","","","7"
"AfD","2012","higher vocational","Urban Area","","","","","7"
"AfD","2012","in school","Rural Area","","","","","7"
"AfD","2012","inadequately","Urban Area","","","","","7"
"CDU/CSU","2012","in school","Urban Area","12","","","","1"
"CDU/CSU","2012","inadequately","Urban Area","10","","","","1"
"CDU/CSU","2012","vocational + Abi","Rural Area","50","0.317454071700966","0.238932750620768","0.395975392781164","1"
"CDU/CSU","2012","higher vocational","Urban Area","185","0.388519890267956","0.342557351019111","0.434482429516801","1"
"CDU/CSU","2012","higher vocational","Rural Area","121","0.521520533033408","0.459349281589552","0.583691784477263","1"
"CDU/CSU","2012","inadequately","Rural Area","4","","","","1"
"CDU/CSU","2012","middle vocational","Urban Area","1096","0.397141158037474","0.378605663752094","0.415676652322854","1"
"CDU/CSU","2012","vocational + Abi","Urban Area","138","0.350265676112483","0.303919107873715","0.396612244351251","1"
"CDU/CSU","2012","higher education","Urban Area","678","0.308896111445482","0.288762205359843","0.329030017531122","1"
"CDU/CSU","2012","general elemantary","Urban Area","181","0.395919248077069","0.350223840041398","0.441614656112739","1"
"CDU/CSU","2012","higher education","Rural Area","274","0.426945858872364","0.390562470102589","0.463329247642139","1"
"CDU/CSU","2012","general elemantary","Rural Area","101","0.48185939248005","0.415377679128637","0.548341105831462","1"
"CDU/CSU","2012","in school","Rural Area","6","","","","1"
"CDU/CSU","2012","middle vocational","Rural Area","633","0.457602135960821","0.431662362874526","0.483541909047116","1"
"FDP","2012","higher education","Urban Area","96","0.0410831330724049","0.0324340034338424","0.0497322627109673","3"
"FDP","2012","general elemantary","Rural Area","6","","","","3"
"FDP","2012","general elemantary","Urban Area","4","","","","3"
"FDP","2012","higher education","Rural Area","22","","","","3"
"FDP","2012","inadequately","Rural Area","","","","","3"
"FDP","2012","middle vocational","Urban Area","64","0.0218989020836045","0.0163548544948844","0.0274429496723246","3"
"FDP","2012","middle vocational","Rural Area","17","","","","3"
"FDP","2012","vocational + Abi","Urban Area","10","","","","3"
"FDP","2012","vocational + Abi","Rural Area","3","","","","3"
"FDP","2012","higher vocational","Rural Area","9","","","","3"
"FDP","2012","higher vocational","Urban Area","9","","","","3"
"FDP","2012","in school","Rural Area","","","","","3"
"FDP","2012","in school","Urban Area","","","","","3"
"FDP","2012","inadequately","Urban Area","1","","","","3"
"NPD Combination","2012","general elemantary","Urban Area","13","","","","6"
"NPD Combination","2012","inadequately","Rural Area","","","","","6"
"NPD Combination","2012","general elemantary","Rural Area","3","","","","6"
"NPD Combination","2012","middle vocational","Rural Area","22","","","","6"
"NPD Combination","2012","middle vocational","Urban Area","34","0.0163900356270996","0.0115802544983098","0.0211998167558893","6"
"NPD Combination","2012","higher education","Urban Area","2","","","","6"
"NPD Combination","2012","inadequately","Urban Area","","","","","6"
"NPD Combination","2012","higher vocational","Rural Area","3","","","","6"
"NPD Combination","2012","higher education","Rural Area","2","","","","6"
"NPD Combination","2012","vocational + Abi","Urban Area","2","","","","6"
"NPD Combination","2012","vocational + Abi","Rural Area","2","","","","6"
"NPD Combination","2012","higher vocational","Urban Area","4","","","","6"
"NPD Combination","2012","in school","Urban Area","","","","","6"
"NPD Combination","2012","in school","Rural Area","","","","","6"
"Other","2012","inadequately","Rural Area","","","","","8"
"Other","2012","higher education","Urban Area","49","0.0310505056567527","0.023492015386437","0.0386089959270685","8"
"Other","2012","higher education","Rural Area","13","","","","8"
"Other","2012","general elemantary","Urban Area","19","","","","8"
"Other","2012","general elemantary","Rural Area","8","","","","8"
"Other","2012","higher vocational","Rural Area","5","","","","8"
"Other","2012","middle vocational","Urban Area","69","0.0259153732580045","0.0198966969891319","0.0319340495268772","8"
"Other","2012","middle vocational","Rural Area","44","0.03278538272273","0.0235135685157834","0.0420571969296766","8"
"Other","2012","vocational + Abi","Urban Area","12","","","","8"
"Other","2012","inadequately","Urban Area","","","","","8"
"Other","2012","vocational + Abi","Rural Area","9","","","","8"
"Other","2012","higher vocational","Urban Area","10","","","","8"
"Other","2012","in school","Urban Area","7","","","","8"
"Other","2012","in school","Rural Area","4","","","","8"
"PDS/Linke","2012","in school","Urban Area","4","","","","5"
"PDS/Linke","2012","vocational + Abi","Urban Area","18","","","","5"
"PDS/Linke","2012","general elemantary","Urban Area","24","","","","5"
"PDS/Linke","2012","middle vocational","Rural Area","109","0.0718513520580638","0.058405466624488","0.0852972374916395","5"
"PDS/Linke","2012","higher education","Urban Area","92","0.0366672144842448","0.028477339364242","0.0448570896042477","5"
"PDS/Linke","2012","general elemantary","Rural Area","14","","","","5"
"PDS/Linke","2012","vocational + Abi","Rural Area","9","","","","5"
"PDS/Linke","2012","in school","Rural Area","1","","","","5"
"PDS/Linke","2012","inadequately","Rural Area","","","","","5"
"PDS/Linke","2012","middle vocational","Urban Area","120","0.0500844266968276","0.0418218070234225","0.0583470463702326","5"
"PDS/Linke","2012","higher vocational","Urban Area","11","","","","5"
"PDS/Linke","2012","higher education","Rural Area","109","0.135820651754192","0.110620464754454","0.161020838753931","5"
"PDS/Linke","2012","higher vocational","Rural Area","25","","","","5"
"PDS/Linke","2012","inadequately","Urban Area","3","","","","5"
"SPD","2012","in school","Urban Area","14","","","","2"
"SPD","2012","higher education","Rural Area","162","0.209158377275396","0.17924252997248","0.239074224578313","2"
"SPD","2012","in school","Rural Area","","","","","2"
"SPD","2012","general elemantary","Urban Area","180","0.424249602732926","0.378070063206926","0.470429142258927","2"
"SPD","2012","general elemantary","Rural Area","70","0.306925874666505","0.245560298252932","0.368291451080077","2"
"SPD","2012","middle vocational","Urban Area","995","0.367633809749456","0.349368966521747","0.385898652977165","2"
"SPD","2012","middle vocational","Rural Area","479","0.342747356432199","0.318034872861598","0.3674598400028","2"
"SPD","2012","vocational + Abi","Urban Area","139","0.320689805809253","0.275345001737577","0.36603460988093","2"
"SPD","2012","higher vocational","Urban Area","154","0.394786169985243","0.348692466410248","0.440879873560237","2"
"SPD","2012","higher education","Urban Area","536","0.279886353405122","0.260323079653449","0.299449627156795","2"
"SPD","2012","inadequately","Rural Area","3","","","","2"
"SPD","2012","vocational + Abi","Rural Area","38","0.274910862140429","0.199597357713895","0.350224366566963","2"
"SPD","2012","higher vocational","Rural Area","62","0.226416050003587","0.17432902168405","0.278503078323124","2"
"SPD","2012","inadequately","Urban Area","11","","","","2"
"AfD","2013","in school","Urban Area","","","","","7"
"AfD","2013","middle vocational","Rural Area","","","","","7"
"AfD","2013","vocational + Abi","Urban Area","","","","","7"
"AfD","2013","in school","Rural Area","","","","","7"
"AfD","2013","inadequately","Rural Area","","","","","7"
"AfD","2013","general elemantary","Urban Area","","","","","7"
"AfD","2013","general elemantary","Rural Area","","","","","7"
"AfD","2013","middle vocational","Urban Area","","","","","7"
"AfD","2013","vocational + Abi","Rural Area","","","","","7"
"AfD","2013","higher vocational","Urban Area","","","","","7"
"AfD","2013","higher vocational","Rural Area","","","","","7"
"AfD","2013","higher education","Urban Area","","","","","7"
"AfD","2013","higher education","Rural Area","","","","","7"
"AfD","2013","inadequately","Urban Area","","","","","7"
"CDU/CSU","2013","vocational + Abi","Urban Area","207","0.405686786759484","0.36340178669504","0.447971786823928","1"
"CDU/CSU","2013","in school","Urban Area","14","","","","1"
"CDU/CSU","2013","inadequately","Urban Area","18","","","","1"
"CDU/CSU","2013","vocational + Abi","Rural Area","72","0.371775042564357","0.298696284361253","0.44485380076746","1"
"CDU/CSU","2013","inadequately","Rural Area","7","","","","1"
"CDU/CSU","2013","general elemantary","Urban Area","229","0.430852762616401","0.390621528431017","0.471083996801784","1"
"CDU/CSU","2013","general elemantary","Rural Area","129","0.492407400948983","0.431284852158864","0.553529949739102","1"
"CDU/CSU","2013","middle vocational","Urban Area","1184","0.417349068194664","0.399100213842977","0.435597922546351","1"
"CDU/CSU","2013","higher vocational","Urban Area","188","0.406432819016375","0.360329289857021","0.452536348175729","1"
"CDU/CSU","2013","middle vocational","Rural Area","671","0.481463036259441","0.455091386864026","0.507834685654857","1"
"CDU/CSU","2013","higher vocational","Rural Area","124","0.522004965077751","0.459200002108038","0.584809928047465","1"
"CDU/CSU","2013","in school","Rural Area","6","","","","1"
"CDU/CSU","2013","higher education","Urban Area","784","0.333586136897463","0.314164497413244","0.353007776381683","1"
"CDU/CSU","2013","higher education","Rural Area","305","0.450551782899899","0.414775977078301","0.486327588721498","1"
"FDP","2013","middle vocational","Urban Area","76","0.023791995852681","0.0181521364425558","0.0294318552628062","3"
"FDP","2013","general elemantary","Urban Area","8","","","","3"
"FDP","2013","general elemantary","Rural Area","4","","","","3"
"FDP","2013","middle vocational","Rural Area","16","","","","3"
"FDP","2013","higher education","Urban Area","105","0.0459069065019855","0.0372861720028437","0.0545276410011272","3"
"FDP","2013","higher education","Rural Area","24","","","","3"
"FDP","2013","inadequately","Rural Area","","","","","3"
"FDP","2013","vocational + Abi","Urban Area","22","","","","3"
"FDP","2013","vocational + Abi","Rural Area","3","","","","3"
"FDP","2013","higher vocational","Rural Area","10","","","","3"
"FDP","2013","higher vocational","Urban Area","8","","","","3"
"FDP","2013","in school","Urban Area","4","","","","3"
"FDP","2013","in school","Rural Area","1","","","","3"
"FDP","2013","inadequately","Urban Area","","","","","3"
"NPD Combination","2013","higher education","Urban Area","1","","","","6"
"NPD Combination","2013","inadequately","Rural Area","1","","","","6"
"NPD Combination","2013","general elemantary","Urban Area","4","","","","6"
"NPD Combination","2013","higher vocational","Rural Area","1","","","","6"
"NPD Combination","2013","higher education","Rural Area","","","","","6"
"NPD Combination","2013","middle vocational","Rural Area","15","","","","6"
"NPD Combination","2013","general elemantary","Rural Area","2","","","","6"
"NPD Combination","2013","middle vocational","Urban Area","31","0.015363971330586","0.0108122961329063","0.0199156465282657","6"
"NPD Combination","2013","in school","Urban Area","","","","","6"
"NPD Combination","2013","in school","Rural Area","1","","","","6"
"NPD Combination","2013","vocational + Abi","Rural Area","","","","","6"
"NPD Combination","2013","higher vocational","Urban Area","4","","","","6"
"NPD Combination","2013","inadequately","Urban Area","1","","","","6"
"NPD Combination","2013","vocational + Abi","Urban Area","1","","","","6"
"Other","2013","higher education","Urban Area","34","0.0164364969219122","0.0111990972861822","0.0216738965576421","8"
"Other","2013","inadequately","Rural Area","2","","","","8"
"Other","2013","general elemantary","Urban Area","12","","","","8"
"Other","2013","general elemantary","Rural Area","7","","","","8"
"Other","2013","higher education","Rural Area","15","","","","8"
"Other","2013","higher vocational","Rural Area","4","","","","8"
"Other","2013","middle vocational","Urban Area","52","0.0203831295786901","0.0151538095769513","0.0256124495804289","8"
"Other","2013","middle vocational","Rural Area","23","","","","8"
"Other","2013","vocational + Abi","Urban Area","10","","","","8"
"Other","2013","in school","Urban Area","5","","","","8"
"Other","2013","in school","Rural Area","2","","","","8"
"Other","2013","inadequately","Urban Area","4","","","","8"
"Other","2013","vocational + Abi","Rural Area","5","","","","8"
"Other","2013","higher vocational","Urban Area","6","","","","8"
"PDS/Linke","2013","in school","Urban Area","7","","","","5"
"PDS/Linke","2013","in school","Rural Area","2","","","","5"
"PDS/Linke","2013","general elemantary","Urban Area","36","0.0387358856594664","0.0230588224794121","0.0544129488395207","5"
"PDS/Linke","2013","general elemantary","Rural Area","11","","","","5"
"PDS/Linke","2013","middle vocational","Rural Area","112","0.0763010908030235","0.062289206371191","0.0903129752348561","5"
"PDS/Linke","2013","higher education","Urban Area","115","0.0387166629247563","0.0307700045052255","0.0466633213442871","5"
"PDS/Linke","2013","higher education","Rural Area","96","0.0988676161023929","0.0774053777343048","0.120329854470481","5"
"PDS/Linke","2013","inadequately","Rural Area","1","","","","5"
"PDS/Linke","2013","middle vocational","Urban Area","107","0.0416268614979948","0.0342353065696871","0.0490184164263025","5"
"PDS/Linke","2013","vocational + Abi","Urban Area","19","","","","5"
"PDS/Linke","2013","vocational + Abi","Rural Area","10","","","","5"
"PDS/Linke","2013","higher vocational","Urban Area","10","","","","5"
"PDS/Linke","2013","higher vocational","Rural Area","20","","","","5"
"PDS/Linke","2013","inadequately","Urban Area","4","","","","5"
"SPD","2013","in school","Urban Area","28","","","","2"
"SPD","2013","in school","Rural Area","","","","","2"
"SPD","2013","higher education","Rural Area","168","0.221015925670533","0.191180670405409","0.250851180935657","2"
"SPD","2013","vocational + Abi","Urban Area","155","0.296964389815514","0.257616263208218","0.336312516422811","2"
"SPD","2013","general elemantary","Urban Area","262","0.46430262365352","0.423784723746132","0.504820523560909","2"
"SPD","2013","general elemantary","Rural Area","87","0.305857341769806","0.249524021197556","0.362190662342057","2"
"SPD","2013","middle vocational","Rural Area","432","0.310902537510328","0.286472821602699","0.335332253417957","2"
"SPD","2013","higher vocational","Urban Area","153","0.388810014230103","0.343052578082284","0.434567450377923","2"
"SPD","2013","inadequately","Rural Area","9","","","","2"
"SPD","2013","vocational + Abi","Rural Area","45","0.220251288629823","0.157585571782808","0.282917005476838","2"
"SPD","2013","higher education","Urban Area","594","0.267827525700078","0.249586713031479","0.286068338368677","2"
"SPD","2013","middle vocational","Urban Area","1045","0.369736675695352","0.351872254807862","0.387601096582842","2"
"SPD","2013","inadequately","Urban Area","49","0.540916416394037","0.434350233355432","0.647482599432641","2"
"SPD","2013","higher vocational","Rural Area","64","0.266714792217381","0.211110928824743","0.322318655610019","2"
"AfD","2014","in school","Urban Area","5","","","","7"
"AfD","2014","middle vocational","Rural Area","34","0.013702884378612","0.00838231263695033","0.0190234561202737","7"
"AfD","2014","in school","Rural Area","2","","","","7"
"AfD","2014","inadequately","Rural Area","","","","","7"
"AfD","2014","general elemantary","Urban Area","14","","","","7"
"AfD","2014","general elemantary","Rural Area","3","","","","7"
"AfD","2014","middle vocational","Urban Area","70","0.0173065286993599","0.0128785082946691","0.0217345491040506","7"
"AfD","2014","vocational + Abi","Urban Area","13","","","","7"
"AfD","2014","vocational + Abi","Rural Area","5","","","","7"
"AfD","2014","higher vocational","Urban Area","10","","","","7"
"AfD","2014","higher vocational","Rural Area","11","","","","7"
"AfD","2014","higher education","Urban Area","34","0.0131796391502073","0.00889144853048524","0.0174678297699294","7"
"AfD","2014","higher education","Rural Area","15","","","","7"
"AfD","2014","inadequately","Urban Area","1","","","","7"
"CDU/CSU","2014","vocational + Abi","Urban Area","244","0.359798591723132","0.324446142731146","0.395151040715119","1"
"CDU/CSU","2014","vocational + Abi","Rural Area","102","0.398150716896328","0.33830278408814","0.457998649704515","1"
"CDU/CSU","2014","middle vocational","Rural Area","872","0.478397800597836","0.455535879607441","0.501259721588231","1"
"CDU/CSU","2014","higher vocational","Urban Area","253","0.423352465619453","0.381248158832694","0.465456772406211","1"
"CDU/CSU","2014","inadequately","Rural Area","4","","","","1"
"CDU/CSU","2014","middle vocational","Urban Area","1403","0.425292133066437","0.408505529263418","0.442078736869456","1"
"CDU/CSU","2014","higher vocational","Rural Area","155","0.506430135582658","0.451393415011914","0.561466856153401","1"
"CDU/CSU","2014","higher education","Urban Area","916","0.33385329816911","0.316120958232429","0.351585638105791","1"
"CDU/CSU","2014","higher education","Rural Area","384","0.430819233474683","0.39902760424848","0.462610862700886","1"
"CDU/CSU","2014","in school","Rural Area","21","","","","1"
"CDU/CSU","2014","inadequately","Urban Area","15","","","","1"
"CDU/CSU","2014","general elemantary","Urban Area","227","0.408386957441532","0.369444156773081","0.447329758109982","1"
"CDU/CSU","2014","in school","Urban Area","14","","","","1"
"CDU/CSU","2014","general elemantary","Rural Area","145","0.456079845776698","0.399906196839634","0.512253494713763","1"
"FDP","2014","general elemantary","Urban Area","8","","","","3"
"FDP","2014","general elemantary","Rural Area","6","","","","3"
"FDP","2014","middle vocational","Urban Area","72","0.0179721439250129","0.0134613037251849","0.0224829841248409","3"
"FDP","2014","middle vocational","Rural Area","14","","","","3"
"FDP","2014","higher education","Urban Area","123","0.0471838930378391","0.0392112062624105","0.0551565798132678","3"
"FDP","2014","higher education","Rural Area","33","0.0448462586375698","0.0315588624625472","0.0581336548125923","3"
"FDP","2014","inadequately","Rural Area","","","","","3"
"FDP","2014","vocational + Abi","Urban Area","21","","","","3"
"FDP","2014","vocational + Abi","Rural Area","4","","","","3"
"FDP","2014","higher vocational","Rural Area","12","","","","3"
"FDP","2014","higher vocational","Urban Area","7","","","","3"
"FDP","2014","in school","Rural Area","3","","","","3"
"FDP","2014","in school","Urban Area","4","","","","3"
"FDP","2014","inadequately","Urban Area","","","","","3"
"NPD Combination","2014","inadequately","Rural Area","3","","","","6"
"NPD Combination","2014","general elemantary","Urban Area","12","","","","6"
"NPD Combination","2014","general elemantary","Rural Area","6","","","","6"
"NPD Combination","2014","higher vocational","Urban Area","4","","","","6"
"NPD Combination","2014","higher vocational","Rural Area","3","","","","6"
"NPD Combination","2014","higher education","Urban Area","3","","","","6"
"NPD Combination","2014","middle vocational","Rural Area","24","","","","6"
"NPD Combination","2014","vocational + Abi","Urban Area","","","","","6"
"NPD Combination","2014","vocational + Abi","Rural Area","1","","","","6"
"NPD Combination","2014","higher education","Rural Area","","","","","6"
"NPD Combination","2014","in school","Urban Area","1","","","","6"
"NPD Combination","2014","in school","Rural Area","","","","","6"
"NPD Combination","2014","inadequately","Urban Area","5","","","","6"
"NPD Combination","2014","middle vocational","Urban Area","38","0.0145832122492891","0.0105128583451131","0.0186535661534651","6"
"Other","2014","inadequately","Rural Area","1","","","","8"
"Other","2014","general elemantary","Rural Area","10","","","","8"
"Other","2014","general elemantary","Urban Area","16","","","","8"
"Other","2014","higher vocational","Urban Area","8","","","","8"
"Other","2014","higher vocational","Rural Area","4","","","","8"
"Other","2014","higher education","Urban Area","35","0.0140685434630977","0.00964009900892194","0.0184969879172735","8"
"Other","2014","higher education","Rural Area","12","","","","8"
"Other","2014","middle vocational","Urban Area","50","0.0154044277242297","0.011222781206703","0.0195860742417565","8"
"Other","2014","middle vocational","Rural Area","41","0.0214548805063578","0.014823531230236","0.0280862297824796","8"
"Other","2014","vocational + Abi","Urban Area","14","","","","8"
"Other","2014","in school","Urban Area","2","","","","8"
"Other","2014","in school","Rural Area","2","","","","8"
"Other","2014","inadequately","Urban Area","3","","","","8"
"Other","2014","vocational + Abi","Rural Area","4","","","","8"
"PDS/Linke","2014","in school","Rural Area","1","","","","5"
"PDS/Linke","2014","in school","Urban Area","10","","","","5"
"PDS/Linke","2014","middle vocational","Rural Area","192","0.105144164820454","0.0911057668355406","0.119182562805368","5"
"PDS/Linke","2014","vocational + Abi","Rural Area","29","","","","5"
"PDS/Linke","2014","inadequately","Rural Area","1","","","","5"
"PDS/Linke","2014","vocational + Abi","Urban Area","44","0.0686121853330313","0.0499914269840698","0.0872329436819928","5"
"PDS/Linke","2014","higher education","Urban Area","170","0.0553846430758429","0.046784108357719","0.0639851777939668","5"
"PDS/Linke","2014","higher education","Rural Area","136","0.121795383105278","0.100798568879639","0.142792197330917","5"
"PDS/Linke","2014","general elemantary","Urban Area","57","0.0637607546392368","0.0444035551768417","0.0831179541016318","5"
"PDS/Linke","2014","general elemantary","Rural Area","18","","","","5"
"PDS/Linke","2014","middle vocational","Urban Area","214","0.0593275232329685","0.0513062571651127","0.0673487893008244","5"
"PDS/Linke","2014","higher vocational","Urban Area","22","","","","5"
"PDS/Linke","2014","higher vocational","Rural Area","23","","","","5"
"PDS/Linke","2014","inadequately","Urban Area","8","","","","5"
"SPD","2014","in school","Urban Area","29","","","","2"
"SPD","2014","middle vocational","Urban Area","1153","0.361964587415942","0.345647184839436","0.378281989992448","2"
"SPD","2014","middle vocational","Rural Area","547","0.301343332227886","0.280343727380791","0.322342937074981","2"
"SPD","2014","vocational + Abi","Urban Area","225","0.3213273805306","0.286929198282447","0.355725562778752","2"
"SPD","2014","higher education","Rural Area","194","0.207243911649338","0.181221303729304","0.233266519569373","2"
"SPD","2014","in school","Rural Area","6","","","","2"
"SPD","2014","vocational + Abi","Rural Area","73","0.275940382147277","0.221292124052604","0.330588640241951","2"
"SPD","2014","higher education","Urban Area","678","0.253267569708226","0.236915393069287","0.269619746347164","2"
"SPD","2014","general elemantary","Urban Area","238","0.413805470682964","0.374785101466594","0.452825839899333","2"
"SPD","2014","general elemantary","Rural Area","99","0.353888497607838","0.299958353673226","0.40781864154245","2"
"SPD","2014","higher vocational","Urban Area","163","0.355626116642243","0.31483307922741","0.396419154057077","2"
"SPD","2014","higher vocational","Rural Area","72","0.226477200564667","0.180401996911764","0.27255240421757","2"
"SPD","2014","inadequately","Urban Area","38","0.5498426706874","0.436489515266686","0.663195826108114","2"
"SPD","2014","inadequately","Rural Area","11","","","","2"
"AfD","2015","in school","Urban Area","4","","","","7"
"AfD","2015","middle vocational","Urban Area","87","0.0345708060167883","0.027816046413663","0.0413255656199136","7"
"AfD","2015","middle vocational","Rural Area","60","0.0363057099295341","0.0270796953698874","0.0455317244891809","7"
"AfD","2015","general elemantary","Rural Area","6","","","","7"
"AfD","2015","vocational + Abi","Urban Area","13","","","","7"
"AfD","2015","vocational + Abi","Rural Area","6","","","","7"
"AfD","2015","in school","Rural Area","1","","","","7"
"AfD","2015","inadequately","Rural Area","","","","","7"
"AfD","2015","general elemantary","Urban Area","12","","","","7"
"AfD","2015","higher vocational","Urban Area","14","","","","7"
"AfD","2015","higher vocational","Rural Area","13","","","","7"
"AfD","2015","higher education","Urban Area","30","0.0120095371490403","0.00770418838908042","0.0163148859090001","7"
"AfD","2015","higher education","Rural Area","20","","","","7"
"AfD","2015","inadequately","Urban Area","2","","","","7"
"CDU/CSU","2015","general elemantary","Urban Area","194","0.466797437233057","0.422936264212223","0.51065861025389","1"
"CDU/CSU","2015","inadequately","Rural Area","9","","","","1"
"CDU/CSU","2015","higher education","Rural Area","364","0.451673146352296","0.418566124032212","0.48478016867238","1"
"CDU/CSU","2015","inadequately","Urban Area","13","","","","1"
"CDU/CSU","2015","in school","Urban Area","20","","","","1"
"CDU/CSU","2015","general elemantary","Rural Area","111","0.511156302694608","0.447245241309263","0.575067364079953","1"
"CDU/CSU","2015","middle vocational","Urban Area","1149","0.427334087163377","0.409043427624026","0.445624746702728","1"
"CDU/CSU","2015","vocational + Abi","Rural Area","93","0.404395289705122","0.338946243566061","0.469844335844183","1"
"CDU/CSU","2015","higher education","Urban Area","842","0.335407959144007","0.316747038044617","0.354068880243398","1"
"CDU/CSU","2015","middle vocational","Rural Area","731","0.471270511871493","0.446649328350873","0.495891695392113","1"
"CDU/CSU","2015","vocational + Abi","Urban Area","216","0.381569776887055","0.342272597687419","0.420866956086691","1"
"CDU/CSU","2015","higher vocational","Urban Area","230","0.441525368137464","0.397148657383548","0.48590207889138","1"
"CDU/CSU","2015","higher vocational","Rural Area","126","0.522583210207135","0.461156422728657","0.584009997685614","1"
"CDU/CSU","2015","in school","Rural Area","12","","","","1"
"FDP","2015","in school","Rural Area","","","","","3"
"FDP","2015","inadequately","Urban Area","","","","","3"
"FDP","2015","inadequately","Rural Area","","","","","3"
"FDP","2015","general elemantary","Urban Area","5","","","","3"
"FDP","2015","general elemantary","Rural Area","3","","","","3"
"FDP","2015","middle vocational","Urban Area","62","0.01696421255196","0.0121895086108099","0.02173891649311","3"
"FDP","2015","middle vocational","Rural Area","13","","","","3"
"FDP","2015","higher education","Urban Area","120","0.0461918217976924","0.0378955706041854","0.0544880729911993","3"
"FDP","2015","higher education","Rural Area","30","0.0299392905738466","0.0186020219103754","0.0412765592373178","3"
"FDP","2015","vocational + Abi","Urban Area","22","","","","3"
"FDP","2015","higher vocational","Rural Area","9","","","","3"
"FDP","2015","vocational + Abi","Rural Area","3","","","","3"
"FDP","2015","higher vocational","Urban Area","6","","","","3"
"FDP","2015","in school","Urban Area","1","","","","3"
"NPD Combination","2015","higher vocational","Urban Area","3","","","","6"
"NPD Combination","2015","inadequately","Rural Area","2","","","","6"
"NPD Combination","2015","higher vocational","Rural Area","1","","","","6"
"NPD Combination","2015","higher education","Urban Area","1","","","","6"
"NPD Combination","2015","higher education","Rural Area","3","","","","6"
"NPD Combination","2015","general elemantary","Urban Area","6","","","","6"
"NPD Combination","2015","general elemantary","Rural Area","7","","","","6"
"NPD Combination","2015","middle vocational","Urban Area","42","0.0163051993069358","0.0116225872942048","0.0209878113196669","6"
"NPD Combination","2015","vocational + Abi","Urban Area","2","","","","6"
"NPD Combination","2015","vocational + Abi","Rural Area","","","","","6"
"NPD Combination","2015","middle vocational","Rural Area","30","0.0251400688918789","0.0174183965699208","0.0328617412138371","6"
"NPD Combination","2015","in school","Urban Area","","","","","6"
"NPD Combination","2015","in school","Rural Area","","","","","6"
"NPD Combination","2015","inadequately","Urban Area","1","","","","6"
"Other","2015","general elemantary","Rural Area","3","","","","8"
"Other","2015","middle vocational","Urban Area","41","0.0119770969989528","0.00795498443767616","0.0159992095602295","8"
"Other","2015","higher vocational","Urban Area","4","","","","8"
"Other","2015","higher vocational","Rural Area","3","","","","8"
"Other","2015","higher education","Urban Area","28","","","","8"
"Other","2015","higher education","Rural Area","14","","","","8"
"Other","2015","inadequately","Rural Area","","","","","8"
"Other","2015","general elemantary","Urban Area","18","","","","8"
"Other","2015","middle vocational","Rural Area","28","","","","8"
"Other","2015","vocational + Abi","Urban Area","8","","","","8"
"Other","2015","vocational + Abi","Rural Area","2","","","","8"
"Other","2015","in school","Urban Area","3","","","","8"
"Other","2015","in school","Rural Area","1","","","","8"
"Other","2015","inadequately","Urban Area","3","","","","8"
"PDS/Linke","2015","in school","Urban Area","5","","","","5"
"PDS/Linke","2015","in school","Rural Area","6","","","","5"
"PDS/Linke","2015","vocational + Abi","Urban Area","42","0.0722866687640274","0.0513375844448273","0.0932357530832275","5"
"PDS/Linke","2015","vocational + Abi","Rural Area","28","","","","5"
"PDS/Linke","2015","inadequately","Rural Area","1","","","","5"
"PDS/Linke","2015","middle vocational","Rural Area","160","0.0990712351698506","0.0843353563501687","0.113807113989532","5"
"PDS/Linke","2015","higher education","Urban Area","170","0.0699541175575905","0.0598725595089737","0.0800356756062073","5"
"PDS/Linke","2015","higher education","Rural Area","121","0.100646845000031","0.0806319441768041","0.120661745823258","5"
"PDS/Linke","2015","general elemantary","Urban Area","40","0.0463963225996524","0.0279038222757289","0.0648888229235759","5"
"PDS/Linke","2015","general elemantary","Rural Area","24","","","","5"
"PDS/Linke","2015","higher vocational","Urban Area","21","","","","5"
"PDS/Linke","2015","higher vocational","Rural Area","24","","","","5"
"PDS/Linke","2015","middle vocational","Urban Area","174","0.0463734829430142","0.0385981508344398","0.0541488150515885","5"
"PDS/Linke","2015","inadequately","Urban Area","7","","","","5"
"SPD","2015","in school","Urban Area","17","","","","2"
"SPD","2015","inadequately","Rural Area","10","","","","2"
"SPD","2015","general elemantary","Urban Area","198","0.39413721976862","0.351175589050468","0.437098850486773","2"
"SPD","2015","general elemantary","Rural Area","66","0.270390634170975","0.21360281611453","0.32717845222742","2"
"SPD","2015","middle vocational","Urban Area","976","0.351365202912184","0.333713995123235","0.369016410701134","2"
"SPD","2015","vocational + Abi","Urban Area","166","0.284629692355173","0.248126184784289","0.321133199926057","2"
"SPD","2015","vocational + Abi","Rural Area","46","0.200077839201031","0.146726592309812","0.25342908609225","2"
"SPD","2015","higher vocational","Urban Area","152","0.345400935297089","0.302907191250011","0.387894679344167","2"
"SPD","2015","higher vocational","Rural Area","56","0.230044996749799","0.17828785299721","0.281802140502389","2"
"SPD","2015","higher education","Rural Area","177","0.208582727280402","0.181553715874437","0.235611738686367","2"
"SPD","2015","higher education","Urban Area","597","0.248269639685812","0.231194601684387","0.265344677687236","2"
"SPD","2015","middle vocational","Rural Area","450","0.282675859346628","0.260465319737738","0.304886398955518","2"
"SPD","2015","in school","Rural Area","3","","","","2"
"SPD","2015","inadequately","Urban Area","33","0.481024750564867","0.358615246417383","0.60343425471235","2"
