"party","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"NPD","2011","16-34 y.","no migration background","46","0.0419832051649538","0.030516107412755","0.0534503029171527","6"
"NPD","2011","35-65 y.","no migration background","57","0.0173425792397445","0.013442531954804","0.0212426265246851","6"
"NPD","2011","35-65 y.","direct migration background","","","","","6"
"NPD","2011","16-34 y.","direct migration background","","","","","6"
"NPD","2011","16-34 y.","indirect migration background","","","","","6"
"NPD","2011","35-65 y.","indirect migration background","1","","","","6"
"NPD","2011","66 and older","no migration background","2","","","","6"
"NPD","2011","66 and older","direct migration background","1","","","","6"
"NPD","2011","66 and older","indirect migration background","","","","","6"
"Other","2011","16-34 y.","indirect migration background","4","","","","8"
"Other","2011","35-65 y.","no migration background","50","0.015768599258336","0.012046764169059","0.0194904343476131","8"
"Other","2011","16-34 y.","no migration background","35","0.0333557307938128","0.023088632306055","0.0436228292815705","8"
"Other","2011","16-34 y.","direct migration background","2","","","","8"
"Other","2011","35-65 y.","direct migration background","3","","","","8"
"Other","2011","35-65 y.","indirect migration background","","","","","8"
"Other","2011","66 and older","no migration background","13","","","","8"
"Other","2011","66 and older","direct migration background","1","","","","8"
"Other","2011","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2011","16-34 y.","direct migration background","5","","","","5"
"PDS/Linke","2011","16-34 y.","indirect migration background","5","","","","5"
"PDS/Linke","2011","16-34 y.","no migration background","72","0.0562639054531797","0.0430883365112302","0.0694394743951292","5"
"PDS/Linke","2011","35-65 y.","no migration background","298","0.0726989567078945","0.0649420883139842","0.0804558251018047","5"
"PDS/Linke","2011","35-65 y.","direct migration background","19","","","","5"
"PDS/Linke","2011","35-65 y.","indirect migration background","6","","","","5"
"PDS/Linke","2011","66 and older","no migration background","172","0.0492536864906056","0.0410776477984454","0.0574297251827658","5"
"PDS/Linke","2011","66 and older","direct migration background","7","","","","5"
"PDS/Linke","2011","66 and older","indirect migration background","","","","","5"
"SPD","2011","16-34 y.","no migration background","285","0.254769931680474","0.229855646704855","0.279684216656094","1"
"SPD","2011","16-34 y.","direct migration background","26","","","","1"
"SPD","2011","16-34 y.","indirect migration background","50","0.42456693392322","0.338939368358055","0.510194499488385","1"
"SPD","2011","35-65 y.","no migration background","1288","0.316240829869308","0.302348582364417","0.330133077374199","1"
"SPD","2011","35-65 y.","indirect migration background","34","0.313824861864376","0.220015684705105","0.407634039023647","1"
"SPD","2011","66 and older","no migration background","956","0.37490594540729","0.356615465945367","0.393196424869213","1"
"SPD","2011","66 and older","direct migration background","55","0.405427677980051","0.332892146362556","0.477963209597547","1"
"SPD","2011","35-65 y.","direct migration background","137","0.370982264931878","0.321012318237752","0.420952211626005","1"
"SPD","2011","66 and older","indirect migration background","1","","","","1"
"AfD","2012","16-34 y.","direct migration background","","","","","7"
"AfD","2012","35-65 y.","indirect migration background","","","","","7"
"AfD","2012","16-34 y.","no migration background","","","","","7"
"AfD","2012","35-65 y.","no migration background","","","","","7"
"AfD","2012","16-34 y.","indirect migration background","","","","","7"
"AfD","2012","35-65 y.","direct migration background","","","","","7"
"AfD","2012","66 and older","no migration background","","","","","7"
"AfD","2012","66 and older","direct migration background","","","","","7"
"AfD","2012","66 and older","indirect migration background","","","","","7"
"CDU/CSU","2012","16-34 y.","direct migration background","33","0.324919481631928","0.221643291396963","0.428195671866894","2"
"CDU/CSU","2012","16-34 y.","indirect migration background","30","0.292503914429643","0.20787583919064","0.377131989668646","2"
"CDU/CSU","2012","35-65 y.","no migration background","1472","0.346399580533476","0.331765129490924","0.361034031576028","2"
"CDU/CSU","2012","35-65 y.","direct migration background","135","0.405974682424167","0.352990885919848","0.458958478928487","2"
"CDU/CSU","2012","35-65 y.","indirect migration background","30","0.227838108731124","0.147226277532183","0.308449939930066","2"
"CDU/CSU","2012","66 and older","no migration background","1349","0.513031878952195","0.494272089323757","0.531791668580633","2"
"CDU/CSU","2012","16-34 y.","no migration background","358","0.328896716640381","0.300205172009268","0.357588261271494","2"
"CDU/CSU","2012","66 and older","indirect migration background","1","","","","2"
"CDU/CSU","2012","66 and older","direct migration background","102","0.506562672962708","0.43270011407234","0.580425231853076","2"
"FDP","2012","16-34 y.","no migration background","29","","","","3"
"FDP","2012","16-34 y.","direct migration background","1","","","","3"
"FDP","2012","35-65 y.","no migration background","100","0.01776343337401","0.0137008423843897","0.0218260243636302","3"
"FDP","2012","35-65 y.","direct migration background","14","","","","3"
"FDP","2012","66 and older","direct migration background","2","","","","3"
"FDP","2012","16-34 y.","indirect migration background","2","","","","3"
"FDP","2012","35-65 y.","indirect migration background","4","","","","3"
"FDP","2012","66 and older","no migration background","76","0.0222477327363121","0.016712156742738","0.0277833087298862","3"
"FDP","2012","66 and older","indirect migration background","","","","","3"
"Grüne","2012","16-34 y.","direct migration background","13","","","","4"
"Grüne","2012","16-34 y.","no migration background","287","0.280909305445681","0.253461705445537","0.308356905445826","4"
"Grüne","2012","35-65 y.","no migration background","803","0.199567964931806","0.187275492542092","0.211860437321521","4"
"Grüne","2012","16-34 y.","indirect migration background","24","","","","4"
"Grüne","2012","35-65 y.","direct migration background","41","0.145694805730219","0.107630345219578","0.183759266240859","4"
"Grüne","2012","35-65 y.","indirect migration background","21","","","","4"
"Grüne","2012","66 and older","no migration background","144","0.0479413394386006","0.0399228519132108","0.0559598269639904","4"
"Grüne","2012","66 and older","direct migration background","10","","","","4"
"Grüne","2012","66 and older","indirect migration background","","","","","4"
"NPD","2012","16-34 y.","no migration background","33","0.036665608214907","0.0251881040761783","0.0481431123536357","6"
"NPD","2012","35-65 y.","no migration background","47","0.0150957712700208","0.0113455555431663","0.0188459869968753","6"
"NPD","2012","35-65 y.","direct migration background","2","","","","6"
"NPD","2012","66 and older","indirect migration background","","","","","6"
"NPD","2012","16-34 y.","direct migration background","","","","","6"
"NPD","2012","35-65 y.","indirect migration background","1","","","","6"
"NPD","2012","66 and older","no migration background","2","","","","6"
"NPD","2012","66 and older","direct migration background","1","","","","6"
"NPD","2012","16-34 y.","indirect migration background","1","","","","6"
"Other","2012","16-34 y.","no migration background","16","","","","8"
"Other","2012","16-34 y.","direct migration background","1","","","","8"
"Other","2012","16-34 y.","indirect migration background","1","","","","8"
"Other","2012","35-65 y.","direct migration background","2","","","","8"
"Other","2012","35-65 y.","no migration background","28","","","","8"
"Other","2012","35-65 y.","indirect migration background","","","","","8"
"Other","2012","66 and older","no migration background","9","","","","8"
"Other","2012","66 and older","direct migration background","","","","","8"
"Other","2012","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2012","16-34 y.","direct migration background","6","","","","5"
"PDS/Linke","2012","16-34 y.","indirect migration background","6","","","","5"
"PDS/Linke","2012","16-34 y.","no migration background","48","0.0438084835332629","0.0313093176525627","0.056307649413963","5"
"PDS/Linke","2012","35-65 y.","no migration background","284","0.0745178410807784","0.0664409215920185","0.0825947605695382","5"
"PDS/Linke","2012","66 and older","indirect migration background","","","","","5"
"PDS/Linke","2012","35-65 y.","direct migration background","13","","","","5"
"PDS/Linke","2012","35-65 y.","indirect migration background","3","","","","5"
"PDS/Linke","2012","66 and older","no migration background","163","0.0472648309061975","0.0393002913271443","0.0552293704852507","5"
"PDS/Linke","2012","66 and older","direct migration background","7","","","","5"
"SPD","2012","16-34 y.","no migration background","259","0.262837109928794","0.235955544727158","0.289718675130429","1"
"SPD","2012","16-34 y.","direct migration background","25","","","","1"
"SPD","2012","16-34 y.","indirect migration background","47","0.450536150376019","0.357976653375888","0.54309564737615","1"
"SPD","2012","35-65 y.","no migration background","1327","0.336688976151088","0.322154323672728","0.351223628629448","1"
"SPD","2012","35-65 y.","indirect migration background","45","0.435887759155694","0.340585867785386","0.531189650526001","1"
"SPD","2012","66 and older","no migration background","984","0.365391080881522","0.347317775830748","0.383464385932295","1"
"SPD","2012","66 and older","direct migration background","54","0.389686600219271","0.317637933924292","0.46173526651425","1"
"SPD","2012","66 and older","indirect migration background","2","","","","1"
"SPD","2012","35-65 y.","direct migration background","123","0.365379359729487","0.313425212261313","0.417333507197661","1"
"AfD","2013","16-34 y.","direct migration background","","","","","7"
"AfD","2013","35-65 y.","indirect migration background","","","","","7"
"AfD","2013","66 and older","no migration background","","","","","7"
"AfD","2013","16-34 y.","no migration background","","","","","7"
"AfD","2013","16-34 y.","indirect migration background","","","","","7"
"AfD","2013","35-65 y.","no migration background","","","","","7"
"AfD","2013","35-65 y.","direct migration background","","","","","7"
"AfD","2013","66 and older","direct migration background","","","","","7"
"AfD","2013","66 and older","indirect migration background","","","","","7"
"CDU/CSU","2013","16-34 y.","direct migration background","141","0.378197342811779","0.326190513025113","0.430204172598445","2"
"CDU/CSU","2013","16-34 y.","indirect migration background","71","0.255288804570832","0.206907160715896","0.303670448425769","2"
"CDU/CSU","2013","35-65 y.","no migration background","1534","0.390294087822404","0.375075627466903","0.405512548177905","2"
"CDU/CSU","2013","35-65 y.","direct migration background","369","0.403355992966455","0.370682840199368","0.436029145733541","2"
"CDU/CSU","2013","35-65 y.","indirect migration background","42","0.18340114772834","0.124706937585991","0.24209535787069","2"
"CDU/CSU","2013","66 and older","no migration background","1361","0.507854865151158","0.489073790569517","0.526635939732798","2"
"CDU/CSU","2013","16-34 y.","no migration background","348","0.334473047979208","0.305303584037007","0.363642511921408","2"
"CDU/CSU","2013","66 and older","direct migration background","95","0.473624972715368","0.399222053665256","0.548027891765481","2"
"CDU/CSU","2013","66 and older","indirect migration background","1","","","","2"
"FDP","2013","16-34 y.","no migration background","33","0.029239767814699","0.0188235990351781","0.0396559365942199","3"
"FDP","2013","16-34 y.","direct migration background","4","","","","3"
"FDP","2013","16-34 y.","indirect migration background","9","","","","3"
"FDP","2013","35-65 y.","no migration background","114","0.0232437417620135","0.0185430621681394","0.0279444213558877","3"
"FDP","2013","35-65 y.","direct migration background","24","","","","3"
"FDP","2013","35-65 y.","indirect migration background","3","","","","3"
"FDP","2013","66 and older","no migration background","82","0.0248192791442338","0.0189748625420451","0.0306636957464226","3"
"FDP","2013","66 and older","direct migration background","3","","","","3"
"FDP","2013","66 and older","indirect migration background","","","","","3"
"Grüne","2013","16-34 y.","direct migration background","51","0.226396022120618","0.181514394238055","0.271277650003182","4"
"Grüne","2013","16-34 y.","indirect migration background","56","0.166845019456275","0.125474562787263","0.208215476125286","4"
"Grüne","2013","35-65 y.","no migration background","788","0.192346221898733","0.180050076995757","0.20464236680171","4"
"Grüne","2013","35-65 y.","direct migration background","101","0.111118794495247","0.0901870816877573","0.132050507302737","4"
"Grüne","2013","16-34 y.","no migration background","262","0.2526707427437","0.225805019841347","0.279536465646054","4"
"Grüne","2013","35-65 y.","indirect migration background","37","0.319166179014069","0.248466271055775","0.389866086972362","4"
"Grüne","2013","66 and older","no migration background","159","0.0548151358535939","0.046264219518557","0.0633660521886307","4"
"Grüne","2013","66 and older","direct migration background","10","","","","4"
"Grüne","2013","66 and older","indirect migration background","","","","","4"
"NPD","2013","16-34 y.","no migration background","20","","","","6"
"NPD","2013","16-34 y.","direct migration background","1","","","","6"
"NPD","2013","35-65 y.","no migration background","34","0.011620484605937","0.00827708323957346","0.0149638859723006","6"
"NPD","2013","35-65 y.","direct migration background","2","","","","6"
"NPD","2013","16-34 y.","indirect migration background","1","","","","6"
"NPD","2013","35-65 y.","indirect migration background","1","","","","6"
"NPD","2013","66 and older","no migration background","3","","","","6"
"NPD","2013","66 and older","direct migration background","1","","","","6"
"NPD","2013","66 and older","indirect migration background","","","","","6"
"Other","2013","16-34 y.","direct migration background","4","","","","8"
"Other","2013","16-34 y.","no migration background","16","","","","8"
"Other","2013","16-34 y.","indirect migration background","6","","","","8"
"Other","2013","35-65 y.","no migration background","42","0.015229877614068","0.0114092899736968","0.0190504652544391","8"
"Other","2013","35-65 y.","direct migration background","11","","","","8"
"Other","2013","35-65 y.","indirect migration background","","","","","8"
"Other","2013","66 and older","no migration background","21","","","","8"
"Other","2013","66 and older","direct migration background","","","","","8"
"Other","2013","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2013","16-34 y.","direct migration background","16","","","","5"
"PDS/Linke","2013","16-34 y.","no migration background","49","0.0447044520899323","0.0319280278161939","0.0574808763636707","5"
"PDS/Linke","2013","16-34 y.","indirect migration background","20","","","","5"
"PDS/Linke","2013","35-65 y.","no migration background","242","0.0599910198088566","0.0525826329711147","0.0673994066465986","5"
"PDS/Linke","2013","35-65 y.","direct migration background","40","0.0399788712553907","0.0269308455133004","0.0530268969974811","5"
"PDS/Linke","2013","35-65 y.","indirect migration background","10","","","","5"
"PDS/Linke","2013","66 and older","no migration background","151","0.0415641082758542","0.0340661192785837","0.0490620972731246","5"
"PDS/Linke","2013","66 and older","direct migration background","11","","","","5"
"PDS/Linke","2013","66 and older","indirect migration background","","","","","5"
"SPD","2013","16-34 y.","no migration background","277","0.297021998077494","0.268771231598491","0.325272764556496","1"
"SPD","2013","16-34 y.","direct migration background","117","0.314138681415821","0.264358815682809","0.363918547148833","1"
"SPD","2013","16-34 y.","indirect migration background","149","0.470511092543315","0.415127112712191","0.525895072374438","1"
"SPD","2013","35-65 y.","no migration background","1193","0.307274566487988","0.292881331969628","0.321667801006347","1"
"SPD","2013","35-65 y.","indirect migration background","74","0.388667530217893","0.314738039010904","0.462597021424882","1"
"SPD","2013","66 and older","no migration background","945","0.358675814831449","0.340658341562524","0.376693288100374","1"
"SPD","2013","66 and older","direct migration background","53","0.352546796097199","0.281353743038884","0.423739849155515","1"
"SPD","2013","35-65 y.","direct migration background","319","0.394710067460511","0.362155646718334","0.427264488202688","1"
"SPD","2013","66 and older","indirect migration background","","","","","1"
"AfD","2014","16-34 y.","direct migration background","4","","","","7"
"AfD","2014","35-65 y.","indirect migration background","5","","","","7"
"AfD","2014","66 and older","no migration background","37","0.0139268639407756","0.00963877241012306","0.0182149554714281","7"
"AfD","2014","16-34 y.","no migration background","29","","","","7"
"AfD","2014","16-34 y.","indirect migration background","6","","","","7"
"AfD","2014","35-65 y.","no migration background","115","0.0184555017019443","0.0149100793797346","0.0220009240241539","7"
"AfD","2014","35-65 y.","direct migration background","12","","","","7"
"AfD","2014","66 and older","direct migration background","1","","","","7"
"AfD","2014","66 and older","indirect migration background","","","","","7"
"CDU/CSU","2014","16-34 y.","direct migration background","127","0.352746478457314","0.298676522221592","0.406816434693037","2"
"CDU/CSU","2014","16-34 y.","indirect migration background","69","0.214374744815154","0.168690992066871","0.260058497563437","2"
"CDU/CSU","2014","35-65 y.","no migration background","2136","0.377283100235424","0.364514918592602","0.390051281878246","2"
"CDU/CSU","2014","35-65 y.","direct migration background","381","0.407619481647817","0.375586915939983","0.439652047355651","2"
"CDU/CSU","2014","35-65 y.","indirect migration background","65","0.210684699616849","0.160335846768711","0.261033552464986","2"
"CDU/CSU","2014","66 and older","no migration background","1419","0.51201871952216","0.49372814624724","0.53030929279708","2"
"CDU/CSU","2014","66 and older","indirect migration background","1","","","","2"
"CDU/CSU","2014","16-34 y.","no migration background","499","0.362380366982109","0.336917368879133","0.387843365085084","2"
"CDU/CSU","2014","66 and older","direct migration background","107","0.521314171237155","0.450283430898483","0.592344911575827","2"
"FDP","2014","16-34 y.","no migration background","45","0.031032493796274","0.0218468560892016","0.0402181315033464","3"
"FDP","2014","16-34 y.","direct migration background","8","","","","3"
"FDP","2014","16-34 y.","indirect migration background","6","","","","3"
"FDP","2014","35-65 y.","no migration background","141","0.024342385895867","0.0202828130316542","0.0284019587600798","3"
"FDP","2014","66 and older","no migration background","77","0.0219842402421974","0.0166187244913977","0.0273497559929971","3"
"FDP","2014","35-65 y.","direct migration background","16","","","","3"
"FDP","2014","35-65 y.","indirect migration background","8","","","","3"
"FDP","2014","66 and older","indirect migration background","1","","","","3"
"FDP","2014","66 and older","direct migration background","","","","","3"
"Grüne","2014","16-34 y.","direct migration background","39","0.21615338232636","0.169575040273758","0.262731724378963","4"
"Grüne","2014","16-34 y.","indirect migration background","54","0.169581503299717","0.127807606301328","0.211355400298106","4"
"Grüne","2014","35-65 y.","no migration background","1034","0.174087081374806","0.164098577278667","0.184075585470944","4"
"Grüne","2014","35-65 y.","direct migration background","98","0.128659425239478","0.106833199221142","0.150485651257815","4"
"Grüne","2014","16-34 y.","no migration background","278","0.193480330674589","0.172555003400332","0.214405657948845","4"
"Grüne","2014","35-65 y.","indirect migration background","55","0.290434786495971","0.234385731484656","0.346483841507286","4"
"Grüne","2014","66 and older","no migration background","143","0.0454899660175309","0.0378651236068791","0.0531148084281826","4"
"Grüne","2014","66 and older","direct migration background","10","","","","4"
"Grüne","2014","66 and older","indirect migration background","","","","","4"
"NPD","2014","16-34 y.","no migration background","36","0.0295381044069555","0.0205694575993815","0.0385067512145295","6"
"NPD","2014","35-65 y.","no migration background","48","0.0108551994787094","0.00812560022453739","0.0135847987328815","6"
"NPD","2014","35-65 y.","direct migration background","4","","","","6"
"NPD","2014","16-34 y.","direct migration background","","","","","6"
"NPD","2014","16-34 y.","indirect migration background","6","","","","6"
"NPD","2014","66 and older","direct migration background","","","","","6"
"NPD","2014","66 and older","no migration background","4","","","","6"
"NPD","2014","66 and older","indirect migration background","","","","","6"
"NPD","2014","35-65 y.","indirect migration background","1","","","","6"
"Other","2014","16-34 y.","no migration background","20","","","","8"
"Other","2014","16-34 y.","direct migration background","1","","","","8"
"Other","2014","16-34 y.","indirect migration background","3","","","","8"
"Other","2014","35-65 y.","no migration background","57","0.0109624509523274","0.00821954907370483","0.0137053528309499","8"
"Other","2014","35-65 y.","direct migration background","9","","","","8"
"Other","2014","35-65 y.","indirect migration background","2","","","","8"
"Other","2014","66 and older","no migration background","14","","","","8"
"Other","2014","66 and older","direct migration background","","","","","8"
"Other","2014","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2014","16-34 y.","no migration background","107","0.070176915429777","0.0566454863201016","0.0837083445394524","5"
"PDS/Linke","2014","16-34 y.","direct migration background","34","0.130927993963751","0.0927571641804863","0.169098823747016","5"
"PDS/Linke","2014","16-34 y.","indirect migration background","32","0.114195225975816","0.0787905824093458","0.149599869542286","5"
"PDS/Linke","2014","35-65 y.","no migration background","425","0.075180739113871","0.0682347870971425","0.0821266911305994","5"
"PDS/Linke","2014","35-65 y.","direct migration background","86","0.0793244028290652","0.0617078635078029","0.0969409421503275","5"
"PDS/Linke","2014","35-65 y.","indirect migration background","17","","","","5"
"PDS/Linke","2014","66 and older","no migration background","203","0.0568641656446587","0.0483901497244204","0.0653381815648971","5"
"PDS/Linke","2014","66 and older","direct migration background","10","","","","5"
"PDS/Linke","2014","66 and older","indirect migration background","","","","","5"
"SPD","2014","16-34 y.","no migration background","355","0.28626746060745","0.262323272915382","0.310211648299518","1"
"SPD","2014","16-34 y.","direct migration background","87","0.280582927502247","0.229742586519093","0.3314232684854","1"
"SPD","2014","16-34 y.","indirect migration background","134","0.442244481940914","0.386957816935541","0.497531146946286","1"
"SPD","2014","35-65 y.","no migration background","1580","0.308833541247051","0.296663176111975","0.321003906382128","1"
"SPD","2014","35-65 y.","indirect migration background","99","0.358352875968124","0.299148829097947","0.417556922838301","1"
"SPD","2014","66 and older","no migration background","972","0.34404524974675","0.326662137257565","0.361428362235935","1"
"SPD","2014","66 and older","direct migration background","62","0.375563628484378","0.306705193246029","0.444422063722726","1"
"SPD","2014","35-65 y.","direct migration background","298","0.352463350592375","0.321320881984007","0.383605819200742","1"
"SPD","2014","66 and older","indirect migration background","1","","","","1"
"AfD","2015","16-34 y.","direct migration background","5","","","","7"
"AfD","2015","35-65 y.","indirect migration background","4","","","","7"
"AfD","2015","16-34 y.","indirect migration background","3","","","","7"
"AfD","2015","35-65 y.","no migration background","140","0.0333874927110279","0.0282290353622051","0.0385459500598508","7"
"AfD","2015","16-34 y.","no migration background","48","0.0476366344570851","0.0351176940132762","0.0601555749008941","7"
"AfD","2015","66 and older","indirect migration background","","","","","7"
"AfD","2015","35-65 y.","direct migration background","11","","","","7"
"AfD","2015","66 and older","no migration background","59","0.0215298454151422","0.0160692824810764","0.026990408349208","7"
"AfD","2015","66 and older","direct migration background","3","","","","7"
"CDU/CSU","2015","16-34 y.","indirect migration background","62","0.266520477381955","0.209626881103984","0.323414073659925","2"
"CDU/CSU","2015","35-65 y.","direct migration background","334","0.416396496605792","0.38184576936236","0.450947223849224","2"
"CDU/CSU","2015","35-65 y.","indirect migration background","59","0.199010157778199","0.146725387024626","0.251294928531772","2"
"CDU/CSU","2015","66 and older","no migration background","1322","0.508261834892242","0.489453347187814","0.527070322596671","2"
"CDU/CSU","2015","16-34 y.","no migration background","375","0.35986771440984","0.331657784567788","0.388077644251893","2"
"CDU/CSU","2015","16-34 y.","direct migration background","109","0.345321371491267","0.288289414938462","0.402353328044071","2"
"CDU/CSU","2015","35-65 y.","no migration background","1784","0.381266205422103","0.367319622590787","0.39521278825342","2"
"CDU/CSU","2015","66 and older","direct migration background","99","0.530227483510149","0.455857110527074","0.604597856493225","2"
"CDU/CSU","2015","66 and older","indirect migration background","2","","","","2"
"FDP","2015","16-34 y.","no migration background","33","0.0349679078392831","0.0241709501405886","0.0457648655379777","3"
"FDP","2015","16-34 y.","direct migration background","3","","","","3"
"FDP","2015","16-34 y.","indirect migration background","4","","","","3"
"FDP","2015","35-65 y.","no migration background","112","0.0196598948307528","0.0156734962843084","0.0236462933771972","3"
"FDP","2015","35-65 y.","direct migration background","19","","","","3"
"FDP","2015","35-65 y.","indirect migration background","6","","","","3"
"FDP","2015","66 and older","no migration background","92","0.029530039041721","0.0231611126657772","0.0358989654176647","3"
"FDP","2015","66 and older","indirect migration background","","","","","3"
"FDP","2015","66 and older","direct migration background","1","","","","3"
"Grüne","2015","16-34 y.","direct migration background","34","0.218562873445695","0.168991873830815","0.268133873060574","4"
"Grüne","2015","16-34 y.","indirect migration background","39","0.1657507792843","0.117901016084982","0.213600542483619","4"
"Grüne","2015","35-65 y.","no migration background","868","0.173555746465333","0.16268077773573","0.184430715194936","4"
"Grüne","2015","35-65 y.","direct migration background","80","0.137125074939686","0.113016192580775","0.161233957298596","4"
"Grüne","2015","16-34 y.","no migration background","260","0.225896365880981","0.201318177268274","0.250474554493688","4"
"Grüne","2015","35-65 y.","indirect migration background","45","0.262067228674678","0.204478321310401","0.319656136038956","4"
"Grüne","2015","66 and older","no migration background","139","0.0464339885299169","0.0385174278370323","0.0543505492228015","4"
"Grüne","2015","66 and older","direct migration background","8","","","","4"
"Grüne","2015","66 and older","indirect migration background","","","","","4"
"NPD","2015","16-34 y.","no migration background","32","0.0300622491272453","0.0200258398421353","0.0400986584123552","6"
"NPD","2015","35-65 y.","no migration background","51","0.0134509781001172","0.0101431875376539","0.0167587686625805","6"
"NPD","2015","16-34 y.","indirect migration background","4","","","","6"
"NPD","2015","35-65 y.","direct migration background","3","","","","6"
"NPD","2015","66 and older","direct migration background","","","","","6"
"NPD","2015","16-34 y.","direct migration background","3","","","","6"
"NPD","2015","35-65 y.","indirect migration background","1","","","","6"
"NPD","2015","66 and older","no migration background","4","","","","6"
"NPD","2015","66 and older","indirect migration background","","","","","6"
"Other","2015","16-34 y.","no migration background","22","","","","8"
"Other","2015","16-34 y.","direct migration background","1","","","","8"
"Other","2015","16-34 y.","indirect migration background","9","","","","8"
"Other","2015","35-65 y.","no migration background","44","0.0108162899995122","0.00784613321365159","0.0137864467853728","8"
"Other","2015","35-65 y.","direct migration background","6","","","","8"
"Other","2015","35-65 y.","indirect migration background","2","","","","8"
"Other","2015","66 and older","no migration background","14","","","","8"
"Other","2015","66 and older","direct migration background","","","","","8"
"Other","2015","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2015","16-34 y.","no migration background","106","0.0732395706279682","0.0579268509135653","0.0885522903423712","5"
"PDS/Linke","2015","16-34 y.","direct migration background","36","0.161736139205258","0.117570312108652","0.205901966301864","5"
"PDS/Linke","2015","16-34 y.","indirect migration background","24","","","","5"
"PDS/Linke","2015","35-65 y.","no migration background","362","0.0745278015890415","0.0669865647643176","0.0820690384137654","5"
"PDS/Linke","2015","35-65 y.","direct migration background","95","0.0746180550905375","0.0562007031210197","0.0930354070600553","5"
"PDS/Linke","2015","35-65 y.","indirect migration background","16","","","","5"
"PDS/Linke","2015","66 and older","direct migration background","13","","","","5"
"PDS/Linke","2015","66 and older","no migration background","170","0.0477240310160982","0.0397036843296091","0.0557443777025872","5"
"PDS/Linke","2015","66 and older","indirect migration background","","","","","5"
"SPD","2015","16-34 y.","no migration background","236","0.208042755594843","0.184185369220793","0.231900141968893","1"
"SPD","2015","16-34 y.","direct migration background","76","0.250617593906519","0.19863595300879","0.302599234804247","1"
"SPD","2015","16-34 y.","indirect migration background","87","0.371088749215906","0.308924932066917","0.433252566364895","1"
"SPD","2015","35-65 y.","no migration background","1298","0.293335590882112","0.280262125383425","0.306409056380799","1"
"SPD","2015","66 and older","no migration background","914","0.340353597243377","0.322527185181659","0.358180009305094","1"
"SPD","2015","66 and older","direct migration background","49","0.321644688553344","0.252039462791059","0.39124991431563","1"
"SPD","2015","35-65 y.","indirect migration background","91","0.382427030184586","0.318785221750201","0.44606883861897","1"
"SPD","2015","66 and older","indirect migration background","1","","","","1"
"SPD","2015","35-65 y.","direct migration background","234","0.335156556558687","0.302071775160197","0.368241337957177","1"
"AfD","2016","16-34 y.","no migration background","100","0.099699921278051","0.0813497904695126","0.118050052086589","7"
"AfD","2016","35-65 y.","direct migration background","36","0.0211722145719699","0.0106276690099827","0.0317167601339571","7"
"AfD","2016","66 and older","indirect migration background","","","","","7"
"AfD","2016","35-65 y.","no migration background","273","0.0660649223978799","0.0586423114769844","0.0734875333187755","7"
"AfD","2016","66 and older","no migration background","76","0.0261782633113503","0.0199319843192269","0.0324245423034737","7"
"AfD","2016","35-65 y.","indirect migration background","6","","","","7"
"AfD","2016","16-34 y.","direct migration background","9","","","","7"
"AfD","2016","16-34 y.","indirect migration background","12","","","","7"
"AfD","2016","66 and older","direct migration background","5","","","","7"
"CDU/CSU","2016","16-34 y.","indirect migration background","46","0.224595368341329","0.167469113380936","0.281721623301722","2"
"CDU/CSU","2016","35-65 y.","direct migration background","274","0.378881888024132","0.343348992489472","0.414414783558792","2"
"CDU/CSU","2016","35-65 y.","indirect migration background","61","0.202262361063522","0.149776248200686","0.254748473926358","2"
"CDU/CSU","2016","66 and older","no migration background","1225","0.517184101627089","0.497635099472687","0.536733103781491","2"
"CDU/CSU","2016","66 and older","direct migration background","80","0.472364116108088","0.390251567898655","0.554476664317521","2"
"CDU/CSU","2016","66 and older","indirect migration background","1","","","","2"
"CDU/CSU","2016","16-34 y.","direct migration background","76","0.35427530468973","0.287988477615537","0.420562131763922","2"
"CDU/CSU","2016","16-34 y.","no migration background","308","0.301382762388837","0.273278191036078","0.329487333741596","2"
"CDU/CSU","2016","35-65 y.","no migration background","1602","0.361636978470617","0.347279334996228","0.375994621945007","2"
"FDP","2016","16-34 y.","no migration background","24","","","","3"
"FDP","2016","35-65 y.","direct migration background","16","","","","3"
"FDP","2016","16-34 y.","direct migration background","4","","","","3"
"FDP","2016","16-34 y.","indirect migration background","6","","","","3"
"FDP","2016","35-65 y.","no migration background","113","0.0272013799093722","0.0223404447390774","0.0320623150796669","3"
"FDP","2016","35-65 y.","indirect migration background","7","","","","3"
"FDP","2016","66 and older","direct migration background","1","","","","3"
"FDP","2016","66 and older","no migration background","109","0.0357622693692644","0.0284976004580858","0.043026938280443","3"
"FDP","2016","66 and older","indirect migration background","","","","","3"
"Grüne","2016","35-65 y.","direct migration background","103","0.157366618590585","0.130693904091618","0.184039333089553","4"
"Grüne","2016","16-34 y.","direct migration background","34","0.163117708672472","0.111912299790419","0.214323117554526","4"
"Grüne","2016","16-34 y.","indirect migration background","33","0.154637344703015","0.105143649253438","0.204131040152592","4"
