"party","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"FDP","2016","indirect migration background","higher education","8","","","","3"
"FDP","2016","no migration background","inadequately","","","","","3"
"FDP","2016","no migration background","middle vocational","71","0.0189792994464158","0.0144141644340713","0.0235444344587602","3"
"FDP","2016","indirect migration background","in school","","","","","3"
"FDP","2016","no migration background","general elemantary","9","","","","3"
"FDP","2016","indirect migration background","general elemantary","1","","","","3"
"FDP","2016","no migration background","higher vocational","11","","","","3"
"FDP","2016","indirect migration background","higher vocational","","","","","3"
"FDP","2016","direct migration background","in school","","","","","3"
"FDP","2016","direct migration background","general elemantary","","","","","3"
"FDP","2016","direct migration background","vocational + Abi","2","","","","3"
"FDP","2016","direct migration background","higher vocational","","","","","3"
"FDP","2016","no migration background","higher education","140","0.0541704923132862","0.0456230315464277","0.0627179530801447","3"
"FDP","2016","no migration background","vocational + Abi","18","","","","3"
"FDP","2016","direct migration background","inadequately","","","","","3"
"NPD Combination","2016","no migration background","in school","","","","","6"
"NPD Combination","2016","no migration background","inadequately","3","","","","6"
"NPD Combination","2016","no migration background","general elemantary","10","","","","6"
"NPD Combination","2016","no migration background","vocational + Abi","","","","","6"
"NPD Combination","2016","no migration background","higher vocational","2","","","","6"
"NPD Combination","2016","no migration background","higher education","3","","","","6"
"NPD Combination","2016","no migration background","middle vocational","40","0.0130871520967112","0.00928493922542035","0.016889364968002","6"
"NPD Combination","2016","direct migration background","in school","","","","","6"
"NPD Combination","2016","direct migration background","inadequately","","","","","6"
"NPD Combination","2016","direct migration background","general elemantary","","","","","6"
"NPD Combination","2016","direct migration background","middle vocational","5","","","","6"
"NPD Combination","2016","direct migration background","vocational + Abi","2","","","","6"
"NPD Combination","2016","direct migration background","higher education","","","","","6"
"NPD Combination","2016","indirect migration background","in school","","","","","6"
"NPD Combination","2016","indirect migration background","inadequately","","","","","6"
"NPD Combination","2016","indirect migration background","general elemantary","2","","","","6"
"NPD Combination","2016","indirect migration background","middle vocational","2","","","","6"
"NPD Combination","2016","indirect migration background","vocational + Abi","","","","","6"
"NPD Combination","2016","indirect migration background","higher education","","","","","6"
"NPD Combination","2016","direct migration background","higher vocational","","","","","6"
"NPD Combination","2016","indirect migration background","higher vocational","","","","","6"
"Other","2016","no migration background","in school","5","","","","8"
"Other","2016","no migration background","inadequately","1","","","","8"
"Other","2016","no migration background","general elemantary","18","","","","8"
"Other","2016","no migration background","middle vocational","52","0.0138727737279673","0.00995965903167295","0.0177858884242616","8"
"Other","2016","no migration background","vocational + Abi","5","","","","8"
"Other","2016","no migration background","higher vocational","6","","","","8"
"Other","2016","no migration background","higher education","34","0.0150781672405923","0.0104764020394025","0.0196799324417821","8"
"Other","2016","direct migration background","in school","","","","","8"
"Other","2016","direct migration background","inadequately","2","","","","8"
"Other","2016","direct migration background","general elemantary","1","","","","8"
"Other","2016","direct migration background","middle vocational","6","","","","8"
"Other","2016","direct migration background","vocational + Abi","2","","","","8"
"Other","2016","direct migration background","higher vocational","","","","","8"
"Other","2016","direct migration background","higher education","4","","","","8"
"Other","2016","indirect migration background","in school","","","","","8"
"Other","2016","indirect migration background","higher vocational","","","","","8"
"Other","2016","indirect migration background","higher education","2","","","","8"
"Other","2016","indirect migration background","inadequately","","","","","8"
"Other","2016","indirect migration background","general elemantary","3","","","","8"
"Other","2016","indirect migration background","middle vocational","5","","","","8"
"Other","2016","indirect migration background","vocational + Abi","1","","","","8"
"PDS/Linke","2016","no migration background","in school","6","","","","5"
"PDS/Linke","2016","no migration background","middle vocational","215","0.0555713424759109","0.0479068310843592","0.0632358538674625","5"
"PDS/Linke","2016","no migration background","general elemantary","30","0.0338594537431158","0.0176283135281005","0.0500905939581312","5"
"PDS/Linke","2016","direct migration background","in school","2","","","","5"
"PDS/Linke","2016","no migration background","inadequately","","","","","5"
"PDS/Linke","2016","no migration background","vocational + Abi","50","0.109285978261032","0.0836728850604265","0.134899071461637","5"
"PDS/Linke","2016","no migration background","higher vocational","30","0.0482339133009271","0.0309889566689583","0.065478869932896","5"
"PDS/Linke","2016","no migration background","higher education","228","0.0722603510617665","0.062483198596116","0.082037503527417","5"
"PDS/Linke","2016","direct migration background","higher vocational","3","","","","5"
"PDS/Linke","2016","direct migration background","higher education","39","0.118167140444093","0.0833388126694101","0.152995468218776","5"
"PDS/Linke","2016","indirect migration background","in school","4","","","","5"
"PDS/Linke","2016","indirect migration background","inadequately","1","","","","5"
"PDS/Linke","2016","direct migration background","inadequately","2","","","","5"
"PDS/Linke","2016","indirect migration background","middle vocational","16","","","","5"
"PDS/Linke","2016","direct migration background","general elemantary","5","","","","5"
"PDS/Linke","2016","direct migration background","middle vocational","24","","","","5"
"PDS/Linke","2016","indirect migration background","general elemantary","6","","","","5"
"PDS/Linke","2016","indirect migration background","higher vocational","1","","","","5"
"PDS/Linke","2016","direct migration background","vocational + Abi","23","","","","5"
"PDS/Linke","2016","indirect migration background","vocational + Abi","6","","","","5"
"PDS/Linke","2016","indirect migration background","higher education","7","","","","5"
"SPD","2016","no migration background","in school","10","","","","2"
"SPD","2016","no migration background","inadequately","6","","","","2"
"SPD","2016","no migration background","general elemantary","144","0.299720649275462","0.258607296564074","0.34083400198685","2"
"SPD","2016","no migration background","middle vocational","975","0.290857890355988","0.275663561776967","0.306052218935008","2"
"SPD","2016","no migration background","vocational + Abi","142","0.245073221353549","0.209762140742415","0.280384301964682","2"
"SPD","2016","no migration background","higher vocational","157","0.270848496784887","0.235080645853603","0.306616347716171","2"
"SPD","2016","no migration background","higher education","585","0.22384030051145","0.208100690044141","0.23957991097876","2"
"SPD","2016","direct migration background","inadequately","18","","","","2"
"SPD","2016","direct migration background","middle vocational","97","0.343931245771765","0.293806863067999","0.394055628475531","2"
"SPD","2016","direct migration background","in school","2","","","","2"
"SPD","2016","direct migration background","general elemantary","49","0.442347156590065","0.353111547816222","0.531582765363908","2"
"SPD","2016","direct migration background","higher vocational","4","","","","2"
"SPD","2016","indirect migration background","in school","6","","","","2"
"SPD","2016","indirect migration background","general elemantary","18","","","","2"
"SPD","2016","direct migration background","vocational + Abi","57","0.376679503213474","0.305092619773804","0.448266386653145","2"
"SPD","2016","direct migration background","higher education","71","0.246880563648799","0.200357693582113","0.293403433715486","2"
"SPD","2016","indirect migration background","higher education","25","","","","2"
"SPD","2016","indirect migration background","inadequately","3","","","","2"
"SPD","2016","indirect migration background","middle vocational","68","0.440972115499775","0.365669136886272","0.516275094113279","2"
"SPD","2016","indirect migration background","higher vocational","10","","","","2"
"SPD","2016","indirect migration background","vocational + Abi","14","","","","2"
"AfD","2017","no migration background","in school","3","","","","7"
"AfD","2017","no migration background","inadequately","6","","","","7"
"AfD","2017","no migration background","general elemantary","43","0.0988452899195763","0.0737191302061604","0.123971449632992","7"
"AfD","2017","no migration background","middle vocational","272","0.0730589189928105","0.0647859415113249","0.0813318964742962","7"
"AfD","2017","no migration background","vocational + Abi","19","","","","7"
"AfD","2017","no migration background","higher vocational","42","0.0584315919514645","0.0409301696520213","0.0759330142509076","7"
"AfD","2017","no migration background","higher education","58","0.0231447631945313","0.0177132521929551","0.0285762741961075","7"
"AfD","2017","direct migration background","in school","","","","","7"
"AfD","2017","direct migration background","inadequately","1","","","","7"
"AfD","2017","direct migration background","general elemantary","4","","","","7"
"AfD","2017","direct migration background","middle vocational","25","","","","7"
"AfD","2017","direct migration background","vocational + Abi","8","","","","7"
"AfD","2017","direct migration background","higher vocational","2","","","","7"
"AfD","2017","direct migration background","higher education","16","","","","7"
"AfD","2017","indirect migration background","in school","","","","","7"
"AfD","2017","indirect migration background","inadequately","","","","","7"
"AfD","2017","indirect migration background","general elemantary","","","","","7"
"AfD","2017","indirect migration background","higher education","4","","","","7"
"AfD","2017","indirect migration background","higher vocational","","","","","7"
"AfD","2017","indirect migration background","middle vocational","9","","","","7"
"AfD","2017","indirect migration background","vocational + Abi","","","","","7"
"CDU/CSU","2017","no migration background","inadequately","9","","","","1"
"CDU/CSU","2017","no migration background","middle vocational","1512","0.400232827470804","0.384657153230716","0.415808501710891","1"
"CDU/CSU","2017","no migration background","higher vocational","319","0.448797363258521","0.411686219689446","0.485908506827595","1"
"CDU/CSU","2017","no migration background","higher education","1040","0.352727248865815","0.335467186685162","0.369987311046469","1"
"CDU/CSU","2017","direct migration background","general elemantary","124","0.445591810444206","0.380062533974037","0.511121086914375","1"
"CDU/CSU","2017","no migration background","in school","24","","","","1"
"CDU/CSU","2017","no migration background","general elemantary","207","0.40808833031555","0.366711807877348","0.449464852753751","1"
"CDU/CSU","2017","no migration background","vocational + Abi","242","0.344725625476421","0.30921140812394","0.380239842828902","1"
"CDU/CSU","2017","direct migration background","in school","1","","","","1"
"CDU/CSU","2017","direct migration background","inadequately","108","0.203728299572586","0.141123756578073","0.266332842567099","1"
"CDU/CSU","2017","direct migration background","middle vocational","232","0.43258852241605","0.386813518665255","0.478363526166845","1"
"CDU/CSU","2017","direct migration background","higher vocational","20","","","","1"
"CDU/CSU","2017","direct migration background","higher education","206","0.290645856348102","0.250401287010059","0.330890425686145","1"
"CDU/CSU","2017","indirect migration background","in school","5","","","","1"
"CDU/CSU","2017","indirect migration background","vocational + Abi","13","","","","1"
"CDU/CSU","2017","indirect migration background","higher education","38","0.138385744627851","0.0817902072891228","0.194981281966579","1"
"CDU/CSU","2017","direct migration background","vocational + Abi","59","0.303043599443883","0.229251422935016","0.376835775952749","1"
"CDU/CSU","2017","indirect migration background","inadequately","2","","","","1"
"CDU/CSU","2017","indirect migration background","general elemantary","14","","","","1"
"CDU/CSU","2017","indirect migration background","middle vocational","41","0.170657310518709","0.116736458415278","0.22457816262214","1"
"CDU/CSU","2017","indirect migration background","higher vocational","9","","","","1"
"FDP","2017","indirect migration background","in school","2","","","","3"
"FDP","2017","indirect migration background","general elemantary","","","","","3"
"FDP","2017","indirect migration background","vocational + Abi","1","","","","3"
"FDP","2017","no migration background","in school","5","","","","3"
"FDP","2017","no migration background","inadequately","2","","","","3"
"FDP","2017","no migration background","general elemantary","13","","","","3"
"FDP","2017","no migration background","middle vocational","107","0.0283913331871665","0.0231112867820643","0.0336713795922686","3"
"FDP","2017","no migration background","vocational + Abi","34","0.0686125284324762","0.0497230146334751","0.0875020422314773","3"
"FDP","2017","no migration background","higher education","197","0.0635487975337499","0.0547367783761251","0.0723608166913747","3"
"FDP","2017","direct migration background","inadequately","1","","","","3"
"FDP","2017","direct migration background","middle vocational","9","","","","3"
"FDP","2017","direct migration background","vocational + Abi","7","","","","3"
"FDP","2017","direct migration background","higher vocational","","","","","3"
"FDP","2017","direct migration background","higher education","16","","","","3"
"FDP","2017","indirect migration background","inadequately","","","","","3"
"FDP","2017","indirect migration background","middle vocational","6","","","","3"
"FDP","2017","indirect migration background","higher vocational","1","","","","3"
"FDP","2017","indirect migration background","higher education","9","","","","3"
"FDP","2017","no migration background","higher vocational","21","","","","3"
"FDP","2017","direct migration background","in school","","","","","3"
"FDP","2017","direct migration background","general elemantary","3","","","","3"
"NPD Combination","2017","no migration background","vocational + Abi","9","","","","6"
"NPD Combination","2017","no migration background","higher vocational","6","","","","6"
"NPD Combination","2017","no migration background","higher education","6","","","","6"
"NPD Combination","2017","no migration background","in school","","","","","6"
"NPD Combination","2017","no migration background","inadequately","1","","","","6"
"NPD Combination","2017","no migration background","general elemantary","10","","","","6"
"NPD Combination","2017","no migration background","middle vocational","47","0.00770341393717208","0.0049239469360112","0.010482880938333","6"
"NPD Combination","2017","direct migration background","in school","","","","","6"
"NPD Combination","2017","direct migration background","inadequately","","","","","6"
"NPD Combination","2017","direct migration background","general elemantary","2","","","","6"
"NPD Combination","2017","indirect migration background","in school","","","","","6"
"NPD Combination","2017","indirect migration background","inadequately","","","","","6"
"NPD Combination","2017","direct migration background","higher vocational","","","","","6"
"NPD Combination","2017","direct migration background","higher education","","","","","6"
"NPD Combination","2017","indirect migration background","vocational + Abi","","","","","6"
"NPD Combination","2017","indirect migration background","higher vocational","","","","","6"
"NPD Combination","2017","indirect migration background","higher education","","","","","6"
"NPD Combination","2017","indirect migration background","general elemantary","1","","","","6"
"NPD Combination","2017","indirect migration background","middle vocational","2","","","","6"
"NPD Combination","2017","direct migration background","vocational + Abi","1","","","","6"
"NPD Combination","2017","direct migration background","middle vocational","1","","","","6"
"Other","2017","no migration background","in school","2","","","","8"
"Other","2017","no migration background","inadequately","2","","","","8"
"Other","2017","no migration background","general elemantary","11","","","","8"
"Other","2017","no migration background","middle vocational","40","0.0112714304341246","0.00791538976232837","0.0146274711059208","8"
"Other","2017","no migration background","vocational + Abi","12","","","","8"
"Other","2017","no migration background","higher vocational","4","","","","8"
"Other","2017","no migration background","higher education","17","","","","8"
"Other","2017","direct migration background","vocational + Abi","2","","","","8"
"Other","2017","direct migration background","higher vocational","","","","","8"
"Other","2017","direct migration background","higher education","8","","","","8"
"Other","2017","indirect migration background","in school","","","","","8"
"Other","2017","indirect migration background","higher education","3","","","","8"
"Other","2017","direct migration background","in school","","","","","8"
"Other","2017","direct migration background","inadequately","1","","","","8"
"Other","2017","direct migration background","general elemantary","2","","","","8"
"Other","2017","direct migration background","middle vocational","4","","","","8"
"Other","2017","indirect migration background","inadequately","","","","","8"
"Other","2017","indirect migration background","general elemantary","2","","","","8"
"Other","2017","indirect migration background","middle vocational","7","","","","8"
"Other","2017","indirect migration background","vocational + Abi","","","","","8"
"Other","2017","indirect migration background","higher vocational","","","","","8"
"PDS/Linke","2017","no migration background","in school","10","","","","5"
"PDS/Linke","2017","no migration background","inadequately","","","","","5"
"PDS/Linke","2017","no migration background","general elemantary","38","0.0473274117994854","0.0294511519169931","0.0652036716819776","5"
"PDS/Linke","2017","no migration background","middle vocational","262","0.0607616134646278","0.0531670691264716","0.068356157802784","5"
"PDS/Linke","2017","no migration background","vocational + Abi","54","0.0706773018848152","0.0515269338300914","0.0898276699395389","5"
"PDS/Linke","2017","direct migration background","vocational + Abi","12","","","","5"
"PDS/Linke","2017","direct migration background","in school","1","","","","5"
"PDS/Linke","2017","no migration background","higher vocational","33","0.0440994331187476","0.0287798690011294","0.0594189972363658","5"
"PDS/Linke","2017","no migration background","higher education","245","0.0897392411491578","0.0794151151791988","0.100063367119117","5"
"PDS/Linke","2017","direct migration background","higher vocational","1","","","","5"
"PDS/Linke","2017","direct migration background","higher education","50","0.133893429917303","0.103710669150013","0.164076190684593","5"
"PDS/Linke","2017","direct migration background","inadequately","4","","","","5"
"PDS/Linke","2017","indirect migration background","in school","4","","","","5"
"PDS/Linke","2017","direct migration background","middle vocational","34","0.0669772742438503","0.0438804813684751","0.0900740671192256","5"
"PDS/Linke","2017","indirect migration background","inadequately","1","","","","5"
"PDS/Linke","2017","indirect migration background","middle vocational","26","","","","5"
"PDS/Linke","2017","indirect migration background","general elemantary","4","","","","5"
"PDS/Linke","2017","direct migration background","general elemantary","15","","","","5"
"PDS/Linke","2017","indirect migration background","higher education","13","","","","5"
"PDS/Linke","2017","indirect migration background","higher vocational","","","","","5"
"PDS/Linke","2017","indirect migration background","vocational + Abi","5","","","","5"
"SPD","2017","no migration background","in school","22","","","","2"
"SPD","2017","no migration background","inadequately","14","","","","2"
"SPD","2017","no migration background","general elemantary","193","0.367734337232458","0.327140010947872","0.408328663517044","2"
"SPD","2017","no migration background","middle vocational","1262","0.346119265109646","0.330995451591821","0.36124307862747","2"
"SPD","2017","no migration background","vocational + Abi","204","0.305030233124504","0.27062628602441","0.339434180224599","2"
"SPD","2017","no migration background","higher vocational","197","0.304498352919627","0.270161135296246","0.338835570543008","2"
"SPD","2017","no migration background","higher education","726","0.24628483597269","0.230721537336061","0.261848134609319","2"
"SPD","2017","direct migration background","in school","1","","","","2"
"SPD","2017","direct migration background","general elemantary","57","0.437559664940536","0.372154985135388","0.502964344745684","2"
"SPD","2017","direct migration background","vocational + Abi","49","0.377208271030883","0.299383656477208","0.455032885584558","2"
"SPD","2017","direct migration background","inadequately","35","0.634058466584616","0.559186363246401","0.708930569922831","2"
"SPD","2017","direct migration background","middle vocational","123","0.363965366449073","0.319511223024531","0.408419509873615","2"
"SPD","2017","direct migration background","higher education","112","0.249834395541343","0.211463816796159","0.288204974286527","2"
"SPD","2017","indirect migration background","in school","2","","","","2"
"SPD","2017","indirect migration background","general elemantary","23","","","","2"
"SPD","2017","indirect migration background","middle vocational","76","0.484460156157555","0.412831395324315","0.556088916990796","2"
"SPD","2017","direct migration background","higher vocational","8","","","","2"
"SPD","2017","indirect migration background","higher vocational","13","","","","2"
"SPD","2017","indirect migration background","higher education","41","0.31262102904838","0.236643128770621","0.388598929326139","2"
"SPD","2017","indirect migration background","inadequately","3","","","","2"
"SPD","2017","indirect migration background","vocational + Abi","16","","","","2"
"AfD","2018","no migration background","vocational + Abi","30","0.0538227039315715","0.0368111588500347","0.0708342490131084","7"
"AfD","2018","no migration background","higher vocational","42","0.0532943814858949","0.0361966096500429","0.0703921533217469","7"
"AfD","2018","no migration background","higher education","78","0.0322477259207566","0.0258588012874267","0.0386366505540865","7"
"AfD","2018","direct migration background","in school","","","","","7"
"AfD","2018","direct migration background","inadequately","1","","","","7"
"AfD","2018","direct migration background","general elemantary","9","","","","7"
"AfD","2018","direct migration background","middle vocational","37","0.107795382255837","0.0795776952090208","0.136013069302653","7"
"AfD","2018","direct migration background","vocational + Abi","12","","","","7"
"AfD","2018","direct migration background","higher vocational","3","","","","7"
"AfD","2018","direct migration background","higher education","31","0.0568111114848016","0.0376731395130801","0.075949083456523","7"
"AfD","2018","no migration background","in school","3","","","","7"
"AfD","2018","no migration background","inadequately","9","","","","7"
"AfD","2018","no migration background","general elemantary","57","0.113279201304666","0.0869353520844575","0.139623050524874","7"
"AfD","2018","no migration background","middle vocational","370","0.0920123762504613","0.0828065340504182","0.101218218450505","7"
"AfD","2018","indirect migration background","in school","","","","","7"
"AfD","2018","indirect migration background","inadequately","","","","","7"
"AfD","2018","indirect migration background","general elemantary","5","","","","7"
"AfD","2018","indirect migration background","vocational + Abi","1","","","","7"
"AfD","2018","indirect migration background","higher education","3","","","","7"
"AfD","2018","indirect migration background","middle vocational","16","","","","7"
"AfD","2018","indirect migration background","higher vocational","1","","","","7"
"CDU/CSU","2018","no migration background","inadequately","3","","","","1"
"CDU/CSU","2018","no migration background","middle vocational","1449","0.402398445843951","0.386780121233455","0.418016770454447","1"
"CDU/CSU","2018","no migration background","higher vocational","285","0.433510831225381","0.395789491535612","0.47123217091515","1"
"CDU/CSU","2018","no migration background","higher education","939","0.321142195095345","0.304255906345401","0.33802848384529","1"
"CDU/CSU","2018","direct migration background","inadequately","143","0.293734164844933","0.232851985265219","0.354616344424647","1"
"CDU/CSU","2018","no migration background","vocational + Abi","219","0.333444675708209","0.297905713830498","0.368983637585919","1"
"CDU/CSU","2018","direct migration background","in school","3","","","","1"
"CDU/CSU","2018","direct migration background","general elemantary","120","0.3932752695516","0.329448774060646","0.457101765042554","1"
"CDU/CSU","2018","indirect migration background","in school","3","","","","1"
"CDU/CSU","2018","indirect migration background","inadequately","4","","","","1"
"CDU/CSU","2018","no migration background","in school","18","","","","1"
"CDU/CSU","2018","no migration background","general elemantary","202","0.396413601393736","0.355754788810183","0.437072413977289","1"
"CDU/CSU","2018","direct migration background","vocational + Abi","63","0.401138870674024","0.323978789090248","0.478298952257799","1"
"CDU/CSU","2018","direct migration background","higher education","226","0.285241769294096","0.247911074192994","0.322572464395197","1"
"CDU/CSU","2018","indirect migration background","general elemantary","12","","","","1"
"CDU/CSU","2018","indirect migration background","middle vocational","42","0.195350520397282","0.139845699072442","0.250855341722121","1"
"CDU/CSU","2018","indirect migration background","higher vocational","7","","","","1"
"CDU/CSU","2018","indirect migration background","vocational + Abi","16","","","","1"
"CDU/CSU","2018","indirect migration background","higher education","31","0.142078714664721","0.0840385117448071","0.200118917584635","1"
"CDU/CSU","2018","direct migration background","higher vocational","18","","","","1"
"CDU/CSU","2018","direct migration background","middle vocational","232","0.391672516904499","0.347258570014808","0.436086463794191","1"
"FDP","2018","no migration background","in school","1","","","","3"
"FDP","2018","no migration background","inadequately","","","","","3"
"FDP","2018","no migration background","general elemantary","19","","","","3"
"FDP","2018","no migration background","middle vocational","150","0.0377978964963572","0.0317239997450846","0.0438717932476298","3"
"FDP","2018","no migration background","vocational + Abi","37","0.0499044055725599","0.0334898987549701","0.0663189123901498","3"
"FDP","2018","no migration background","higher vocational","31","0.0409525222542709","0.0258673001758173","0.0560377443327244","3"
"FDP","2018","no migration background","higher education","220","0.0793205277285574","0.0695471846276138","0.0890938708295009","3"
"FDP","2018","direct migration background","in school","","","","","3"
"FDP","2018","direct migration background","vocational + Abi","9","","","","3"
"FDP","2018","direct migration background","higher vocational","2","","","","3"
"FDP","2018","direct migration background","higher education","26","","","","3"
"FDP","2018","indirect migration background","in school","4","","","","3"
"FDP","2018","indirect migration background","general elemantary","2","","","","3"
"FDP","2018","indirect migration background","vocational + Abi","3","","","","3"
"FDP","2018","direct migration background","inadequately","","","","","3"
"FDP","2018","direct migration background","middle vocational","7","","","","3"
"FDP","2018","direct migration background","general elemantary","1","","","","3"
"FDP","2018","indirect migration background","inadequately","","","","","3"
"FDP","2018","indirect migration background","middle vocational","13","","","","3"
"FDP","2018","indirect migration background","higher vocational","1","","","","3"
"FDP","2018","indirect migration background","higher education","11","","","","3"
"NPD Combination","2018","no migration background","middle vocational","18","","","","6"
"NPD Combination","2018","no migration background","vocational + Abi","1","","","","6"
"NPD Combination","2018","no migration background","higher vocational","","","","","6"
"NPD Combination","2018","no migration background","higher education","","","","","6"
"NPD Combination","2018","no migration background","in school","","","","","6"
"NPD Combination","2018","no migration background","inadequately","","","","","6"
"NPD Combination","2018","no migration background","general elemantary","5","","","","6"
"NPD Combination","2018","direct migration background","in school","","","","","6"
"NPD Combination","2018","direct migration background","inadequately","","","","","6"
"NPD Combination","2018","direct migration background","general elemantary","","","","","6"
"NPD Combination","2018","direct migration background","higher vocational","","","","","6"
"NPD Combination","2018","direct migration background","higher education","1","","","","6"
"NPD Combination","2018","indirect migration background","in school","","","","","6"
"NPD Combination","2018","indirect migration background","inadequately","","","","","6"
"NPD Combination","2018","indirect migration background","middle vocational","1","","","","6"
"NPD Combination","2018","indirect migration background","general elemantary","1","","","","6"
"NPD Combination","2018","indirect migration background","vocational + Abi","","","","","6"
"NPD Combination","2018","indirect migration background","higher vocational","","","","","6"
"NPD Combination","2018","indirect migration background","higher education","","","","","6"
"NPD Combination","2018","direct migration background","vocational + Abi","1","","","","6"
"NPD Combination","2018","direct migration background","middle vocational","","","","","6"
"Other","2018","no migration background","in school","1","","","","8"
"Other","2018","no migration background","inadequately","","","","","8"
"Other","2018","no migration background","general elemantary","16","","","","8"
"Other","2018","no migration background","middle vocational","55","0.0140568104896549","0.0103073413877221","0.0178062795915878","8"
"Other","2018","no migration background","vocational + Abi","10","","","","8"
"Other","2018","no migration background","higher vocational","16","","","","8"
"Other","2018","no migration background","higher education","32","0.0177613562412906","0.0129844943133113","0.02253821816927","8"
"Other","2018","direct migration background","in school","1","","","","8"
"Other","2018","direct migration background","inadequately","2","","","","8"
"Other","2018","direct migration background","general elemantary","2","","","","8"
"Other","2018","direct migration background","middle vocational","5","","","","8"
"Other","2018","direct migration background","vocational + Abi","2","","","","8"
"Other","2018","direct migration background","higher vocational","","","","","8"
"Other","2018","direct migration background","higher education","11","","","","8"
"Other","2018","indirect migration background","in school","","","","","8"
"Other","2018","indirect migration background","inadequately","","","","","8"
"Other","2018","indirect migration background","general elemantary","1","","","","8"
"Other","2018","indirect migration background","higher education","1","","","","8"
"Other","2018","indirect migration background","middle vocational","7","","","","8"
"Other","2018","indirect migration background","vocational + Abi","","","","","8"
"Other","2018","indirect migration background","higher vocational","","","","","8"
"PDS/Linke","2018","no migration background","in school","13","","","","5"
"PDS/Linke","2018","no migration background","inadequately","","","","","5"
"PDS/Linke","2018","no migration background","general elemantary","38","0.042005567685026","0.0253313442431636","0.0586797911268884","5"
"PDS/Linke","2018","no migration background","middle vocational","325","0.0685709719521072","0.060521906193737","0.0766200377104774","5"
"PDS/Linke","2018","no migration background","vocational + Abi","70","0.102440410551224","0.0795822097334565","0.125298611368991","5"
"PDS/Linke","2018","direct migration background","vocational + Abi","12","","","","5"
"PDS/Linke","2018","direct migration background","higher vocational","2","","","","5"
"PDS/Linke","2018","indirect migration background","in school","1","","","","5"
"PDS/Linke","2018","indirect migration background","general elemantary","9","","","","5"
"PDS/Linke","2018","direct migration background","higher education","50","0.0935610044415031","0.0694843210691992","0.117637687813807","5"
"PDS/Linke","2018","indirect migration background","inadequately","2","","","","5"
"PDS/Linke","2018","no migration background","higher vocational","38","0.0604577352981713","0.0423161420724284","0.0785993285239142","5"
"PDS/Linke","2018","direct migration background","middle vocational","26","","","","5"
"PDS/Linke","2018","no migration background","higher education","302","0.0964802149260801","0.0858023583679084","0.107158071484252","5"
"PDS/Linke","2018","direct migration background","in school","","","","","5"
"PDS/Linke","2018","indirect migration background","vocational + Abi","4","","","","5"
"PDS/Linke","2018","direct migration background","inadequately","9","","","","5"
"PDS/Linke","2018","indirect migration background","middle vocational","29","","","","5"
"PDS/Linke","2018","direct migration background","general elemantary","16","","","","5"
"PDS/Linke","2018","indirect migration background","higher education","16","","","","5"
"PDS/Linke","2018","indirect migration background","higher vocational","2","","","","5"
"SPD","2018","direct migration background","vocational + Abi","43","0.32231042472543","0.248734653908388","0.395886195542472","2"
"SPD","2018","no migration background","in school","11","","","","2"
"SPD","2018","no migration background","inadequately","13","","","","2"
"SPD","2018","no migration background","general elemantary","179","0.338767347814583","0.299426962170601","0.378107733458566","2"
"SPD","2018","no migration background","middle vocational","1030","0.285781049435453","0.27139197575488","0.300170123116026","2"
"SPD","2018","no migration background","vocational + Abi","167","0.245876806996578","0.213416346678033","0.278337267315122","2"
"SPD","2018","no migration background","higher vocational","166","0.265979347582687","0.232346051948313","0.29961264321706","2"
"SPD","2018","no migration background","higher education","597","0.20443676760251","0.189851548002789","0.21902198720223","2"
"SPD","2018","direct migration background","in school","1","","","","2"
"SPD","2018","direct migration background","general elemantary","58","0.400980010167268","0.336941849277121","0.465018171057415","2"
"SPD","2018","indirect migration background","inadequately","2","","","","2"
"SPD","2018","direct migration background","inadequately","37","0.525965546012522","0.459221510242519","0.592709581782524","2"
"SPD","2018","direct migration background","middle vocational","115","0.376602884469739","0.332515603405809","0.420690165533669","2"
"SPD","2018","direct migration background","higher vocational","3","","","","2"
"SPD","2018","direct migration background","higher education","103","0.254428704820519","0.218419993727633","0.290437415913405","2"
"SPD","2018","indirect migration background","in school","9","","","","2"
"SPD","2018","indirect migration background","general elemantary","29","","","","2"
"SPD","2018","indirect migration background","vocational + Abi","16","","","","2"
"SPD","2018","indirect migration background","higher education","36","0.244606129428396","0.173146446160581","0.31606581269621","2"
"SPD","2018","indirect migration background","middle vocational","64","0.340831352885528","0.274474146255207","0.407188559515849","2"
"SPD","2018","indirect migration background","higher vocational","13","","","","2"
"AfD","2019","indirect migration background","inadequately","","","","","7"
"AfD","2019","indirect migration background","general elemantary","3","","","","7"
"AfD","2019","no migration background","in school","3","","","","7"
"AfD","2019","no migration background","inadequately","7","","","","7"
"AfD","2019","no migration background","vocational + Abi","39","0.0547940943619705","0.0387406018161785","0.0708475869077624","7"
"AfD","2019","no migration background","higher vocational","50","0.0833630682407068","0.0643146310071942","0.102411505474219","7"
"AfD","2019","no migration background","higher education","90","0.0317370541658845","0.0259069587564567","0.0375671495753124","7"
"AfD","2019","direct migration background","in school","","","","","7"
"AfD","2019","direct migration background","inadequately","1","","","","7"
"AfD","2019","direct migration background","general elemantary","8","","","","7"
"AfD","2019","direct migration background","middle vocational","35","0.14456257490649","0.103878054250699","0.18524709556228","7"
"AfD","2019","direct migration background","vocational + Abi","8","","","","7"
