"party","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"PDS/Linke","2014","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"PDS/Linke","2014","Saxony","no migration background","114","0.18325179475539","0.151602768136698","0.214900821374082","5"
"PDS/Linke","2014","Mecklenburg-Western Pomerania","direct migration background","1","","","","5"
"PDS/Linke","2014","Saxony","direct migration background","5","","","","5"
"PDS/Linke","2014","Saxony","indirect migration background","","","","","5"
"PDS/Linke","2014","Saxony-Anhalt","no migration background","98","0.332204746703162","0.283139832848754","0.381269660557571","5"
"PDS/Linke","2014","Saxony-Anhalt","direct migration background","2","","","","5"
"PDS/Linke","2014","Saxony-Anhalt","indirect migration background","1","","","","5"
"PDS/Linke","2014","Thuringia","no migration background","73","0.19768997481547","0.155042912573626","0.240337037057314","5"
"PDS/Linke","2014","Thuringia","direct migration background","2","","","","5"
"PDS/Linke","2014","Thuringia","indirect migration background","","","","","5"
"SPD","2014","Schleswig-Holstein","no migration background","133","0.356351404429836","0.306391179073542","0.406311629786129","1"
"SPD","2014","Schleswig-Holstein","direct migration background","12","","","","1"
"SPD","2014","Schleswig-Holstein","indirect migration background","13","","","","1"
"SPD","2014","Hamburg","no migration background","64","0.407507197475611","0.334706046073056","0.480308348878167","1"
"SPD","2014","Hamburg","direct migration background","13","","","","1"
"SPD","2014","Hamburg","indirect migration background","3","","","","1"
"SPD","2014","Lower Saxony","no migration background","426","0.395949369309377","0.366995986477932","0.424902752140822","1"
"SPD","2014","Lower Saxony","direct migration background","51","0.421954641083659","0.338020990251989","0.505888291915329","1"
"SPD","2014","Lower Saxony","indirect migration background","26","","","","1"
"SPD","2014","Bremen","no migration background","27","","","","1"
"SPD","2014","Bremen","direct migration background","9","","","","1"
"SPD","2014","Bremen","indirect migration background","2","","","","1"
"SPD","2014","North Rhine-Westphalia","no migration background","728","0.372298689003799","0.351331389760131","0.393265988247468","1"
"SPD","2014","North Rhine-Westphalia","direct migration background","135","0.366308818821785","0.319328070800464","0.413289566843106","1"
"SPD","2014","North Rhine-Westphalia","indirect migration background","78","0.44385764575305","0.368951133388447","0.518764158117653","1"
"SPD","2014","Hesse","no migration background","229","0.386672736064009","0.349547837791265","0.423797634336752","1"
"SPD","2014","Hesse","direct migration background","37","0.48103693071088","0.390502745625739","0.571571115796021","1"
"SPD","2014","Hesse","indirect migration background","20","","","","1"
"SPD","2014","Rhineland-Palatinate,Saarland","no migration background","169","0.310270667467584","0.269923587424746","0.350617747510423","1"
"SPD","2014","Rhineland-Palatinate,Saarland","direct migration background","42","0.313321894968225","0.22460110221887","0.402042687717581","1"
"SPD","2014","Rhineland-Palatinate,Saarland","indirect migration background","19","","","","1"
"SPD","2014","Baden-Württemberg","no migration background","240","0.238038886476907","0.212871268833739","0.263206504120075","1"
"SPD","2014","Baden-Württemberg","direct migration background","51","0.256949605571986","0.197135409129667","0.316763802014305","1"
"SPD","2014","Baden-Württemberg","indirect migration background","37","0.37718315266048","0.282658797536549","0.47170750778441","1"
"SPD","2014","Bavaria","no migration background","363","0.25909661097896","0.237063244355223","0.281129977602696","1"
"SPD","2014","Bavaria","direct migration background","67","0.344890808130158","0.28120555771322","0.408576058547096","1"
"SPD","2014","Bavaria","indirect migration background","25","","","","1"
"SPD","2014","Berlin","no migration background","132","0.321749104749823","0.278149489408417","0.365348720091229","1"
"SPD","2014","Berlin","direct migration background","17","","","","1"
"SPD","2014","Berlin","indirect migration background","9","","","","1"
"SPD","2014","Brandenburg","no migration background","99","0.246848263076152","0.201804668783484","0.29189185736882","1"
"SPD","2014","Brandenburg","direct migration background","3","","","","1"
"SPD","2014","Brandenburg","indirect migration background","","","","","1"
"SPD","2014","Mecklenburg-Western Pomerania","no migration background","37","0.215448688247696","0.158469573607809","0.272427802887583","1"
"SPD","2014","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"SPD","2014","Mecklenburg-Western Pomerania","indirect migration background","2","","","","1"
"SPD","2014","Saxony","no migration background","108","0.194759389283303","0.162362435106413","0.227156343460194","1"
"SPD","2014","Saxony","direct migration background","4","","","","1"
"SPD","2014","Saxony","indirect migration background","","","","","1"
"SPD","2014","Saxony-Anhalt","no migration background","81","0.23013861893423","0.186290852215839","0.273986385652621","1"
"SPD","2014","Thuringia","no migration background","71","0.26496048082033","0.21770288932753","0.312218072313129","1"
"SPD","2014","Thuringia","direct migration background","4","","","","1"
"SPD","2014","Saxony-Anhalt","direct migration background","","","","","1"
"SPD","2014","Saxony-Anhalt","indirect migration background","","","","","1"
"SPD","2014","Thuringia","indirect migration background","","","","","1"
"AfD","2015","Bavaria","direct migration background","4","","","","7"
"AfD","2015","Hesse","no migration background","11","","","","7"
"AfD","2015","Rhineland-Palatinate,Saarland","no migration background","6","","","","7"
"AfD","2015","Berlin","indirect migration background","","","","","7"
"AfD","2015","Schleswig-Holstein","indirect migration background","","","","","7"
"AfD","2015","Bremen","indirect migration background","","","","","7"
"AfD","2015","Hesse","direct migration background","2","","","","7"
"AfD","2015","Hesse","indirect migration background","1","","","","7"
"AfD","2015","Rhineland-Palatinate,Saarland","direct migration background","1","","","","7"
"AfD","2015","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","7"
"AfD","2015","Baden-Württemberg","direct migration background","3","","","","7"
"AfD","2015","Baden-Württemberg","indirect migration background","","","","","7"
"AfD","2015","Bavaria","no migration background","35","0.0206457700488358","0.0130436643914467","0.0282478757062249","7"
"AfD","2015","Bavaria","indirect migration background","2","","","","7"
"AfD","2015","Saxony","indirect migration background","1","","","","7"
"AfD","2015","Thuringia","no migration background","19","","","","7"
"AfD","2015","North Rhine-Westphalia","no migration background","34","0.0201207624337972","0.0136014358768544","0.0266400889907399","7"
"AfD","2015","North Rhine-Westphalia","direct migration background","1","","","","7"
"AfD","2015","North Rhine-Westphalia","indirect migration background","1","","","","7"
"AfD","2015","Berlin","no migration background","10","","","","7"
"AfD","2015","Berlin","direct migration background","","","","","7"
"AfD","2015","Brandenburg","no migration background","13","","","","7"
"AfD","2015","Brandenburg","direct migration background","1","","","","7"
"AfD","2015","Brandenburg","indirect migration background","","","","","7"
"AfD","2015","Saxony","no migration background","42","0.109860396669417","0.081855757740701","0.137865035598133","7"
"AfD","2015","Schleswig-Holstein","direct migration background","2","","","","7"
"AfD","2015","Lower Saxony","indirect migration background","","","","","7"
"AfD","2015","Bremen","no migration background","3","","","","7"
"AfD","2015","Bremen","direct migration background","","","","","7"
"AfD","2015","Baden-Württemberg","no migration background","26","","","","7"
"AfD","2015","Mecklenburg-Western Pomerania","no migration background","5","","","","7"
"AfD","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","7"
"AfD","2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","7"
"AfD","2015","Saxony","direct migration background","","","","","7"
"AfD","2015","Saxony-Anhalt","no migration background","9","","","","7"
"AfD","2015","Schleswig-Holstein","no migration background","6","","","","7"
"AfD","2015","Saxony-Anhalt","indirect migration background","","","","","7"
"AfD","2015","Hamburg","no migration background","1","","","","7"
"AfD","2015","Hamburg","direct migration background","3","","","","7"
"AfD","2015","Hamburg","indirect migration background","","","","","7"
"AfD","2015","Lower Saxony","no migration background","27","","","","7"
"AfD","2015","Lower Saxony","direct migration background","2","","","","7"
"AfD","2015","Saxony-Anhalt","direct migration background","","","","","7"
"AfD","2015","Thuringia","direct migration background","","","","","7"
"AfD","2015","Thuringia","indirect migration background","1","","","","7"
"CDU/CSU","2015","Mecklenburg-Western Pomerania","direct migration background","1","","","","2"
"CDU/CSU","2015","Brandenburg","direct migration background","9","","","","2"
"CDU/CSU","2015","Mecklenburg-Western Pomerania","no migration background","78","0.401031256201807","0.329031789238167","0.473030723165447","2"
"CDU/CSU","2015","Brandenburg","indirect migration background","1","","","","2"
"CDU/CSU","2015","Berlin","direct migration background","13","","","","2"
"CDU/CSU","2015","Berlin","indirect migration background","1","","","","2"
"CDU/CSU","2015","Brandenburg","no migration background","76","0.32123291141505","0.268568768005219","0.373897054824881","2"
"CDU/CSU","2015","Berlin","no migration background","95","0.23685410222185","0.194386086568397","0.279322117875303","2"
"CDU/CSU","2015","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"CDU/CSU","2015","Saxony","no migration background","188","0.411219897785012","0.367154879261403","0.455284916308622","2"
"CDU/CSU","2015","Saxony","direct migration background","9","","","","2"
"CDU/CSU","2015","Rhineland-Palatinate,Saarland","direct migration background","39","0.549007257254043","0.441958195747921","0.656056318760166","2"
"CDU/CSU","2015","Rhineland-Palatinate,Saarland","indirect migration background","5","","","","2"
"CDU/CSU","2015","Baden-Württemberg","no migration background","431","0.455007088377739","0.423685557243258","0.48632861951222","2"
"CDU/CSU","2015","Bavaria","no migration background","675","0.536737839107642","0.510078892941433","0.56339678527385","2"
"CDU/CSU","2015","Bavaria","direct migration background","93","0.405429313053367","0.334488118135321","0.476370507971413","2"
"CDU/CSU","2015","Bavaria","indirect migration background","21","","","","2"
"CDU/CSU","2015","Saxony","indirect migration background","","","","","2"
"CDU/CSU","2015","Saxony-Anhalt","no migration background","104","0.323927703834833","0.270252057643635","0.37760335002603","2"
"CDU/CSU","2015","Saxony-Anhalt","direct migration background","2","","","","2"
"CDU/CSU","2015","Saxony-Anhalt","indirect migration background","4","","","","2"
"CDU/CSU","2015","Thuringia","no migration background","115","0.402952401611192","0.347169484887691","0.458735318334693","2"
"CDU/CSU","2015","Thuringia","direct migration background","7","","","","2"
"CDU/CSU","2015","Schleswig-Holstein","no migration background","122","0.417692113939451","0.363908336189923","0.471475891688979","2"
"CDU/CSU","2015","Schleswig-Holstein","direct migration background","13","","","","2"
"CDU/CSU","2015","Schleswig-Holstein","indirect migration background","3","","","","2"
"CDU/CSU","2015","Hamburg","no migration background","41","0.340175638737561","0.270964241645769","0.409387035829352","2"
"CDU/CSU","2015","Hamburg","indirect migration background","1","","","","2"
"CDU/CSU","2015","Lower Saxony","no migration background","371","0.426415136577619","0.394140603381844","0.458689669773394","2"
"CDU/CSU","2015","Lower Saxony","direct migration background","63","0.52213990715105","0.435265859658671","0.60901395464343","2"
"CDU/CSU","2015","Hesse","direct migration background","49","0.411705266045739","0.319315145555568","0.50409538653591","2"
"CDU/CSU","2015","Hesse","indirect migration background","12","","","","2"
"CDU/CSU","2015","Rhineland-Palatinate,Saarland","no migration background","194","0.464999371978809","0.418500728266763","0.511498015690855","2"
"CDU/CSU","2015","Baden-Württemberg","direct migration background","81","0.47182951364317","0.398493431253391","0.545165596032949","2"
"CDU/CSU","2015","Baden-Württemberg","indirect migration background","19","","","","2"
"CDU/CSU","2015","Thuringia","indirect migration background","1","","","","2"
"CDU/CSU","2015","North Rhine-Westphalia","direct migration background","156","0.413140776797393","0.361554989042895","0.464726564551891","2"
"CDU/CSU","2015","North Rhine-Westphalia","indirect migration background","42","0.242227859445375","0.172493718886488","0.311962000004262","2"
"CDU/CSU","2015","Hesse","no migration background","227","0.395741792208794","0.355131348867232","0.436352235550356","2"
"CDU/CSU","2015","Hamburg","direct migration background","4","","","","2"
"CDU/CSU","2015","Bremen","indirect migration background","1","","","","2"
"CDU/CSU","2015","Bremen","direct migration background","3","","","","2"
"CDU/CSU","2015","North Rhine-Westphalia","no migration background","750","0.427988616189088","0.405015882082621","0.450961350295556","2"
"CDU/CSU","2015","Lower Saxony","indirect migration background","11","","","","2"
"CDU/CSU","2015","Bremen","no migration background","14","","","","2"
"FDP","2015","Berlin","no migration background","13","","","","3"
"FDP","2015","Berlin","direct migration background","2","","","","3"
"FDP","2015","Berlin","indirect migration background","2","","","","3"
"FDP","2015","Hesse","no migration background","23","","","","3"
"FDP","2015","Hesse","direct migration background","1","","","","3"
"FDP","2015","Schleswig-Holstein","indirect migration background","","","","","3"
"FDP","2015","Bremen","no migration background","","","","","3"
"FDP","2015","Bremen","direct migration background","","","","","3"
"FDP","2015","Bremen","indirect migration background","","","","","3"
"FDP","2015","North Rhine-Westphalia","no migration background","59","0.0292123281796121","0.0213935399064701","0.0370311164527542","3"
"FDP","2015","North Rhine-Westphalia","direct migration background","12","","","","3"
"FDP","2015","North Rhine-Westphalia","indirect migration background","3","","","","3"
"FDP","2015","Baden-Württemberg","indirect migration background","1","","","","3"
"FDP","2015","Bavaria","no migration background","39","0.0321526039066343","0.0227215554807283","0.0415836523325403","3"
"FDP","2015","Bavaria","direct migration background","2","","","","3"
"FDP","2015","Bavaria","indirect migration background","1","","","","3"
"FDP","2015","Schleswig-Holstein","no migration background","8","","","","3"
"FDP","2015","Schleswig-Holstein","direct migration background","2","","","","3"
"FDP","2015","Hamburg","no migration background","7","","","","3"
"FDP","2015","Hamburg","direct migration background","","","","","3"
"FDP","2015","Hamburg","indirect migration background","2","","","","3"
"FDP","2015","Lower Saxony","no migration background","14","","","","3"
"FDP","2015","Lower Saxony","direct migration background","3","","","","3"
"FDP","2015","Lower Saxony","indirect migration background","","","","","3"
"FDP","2015","Hesse","indirect migration background","","","","","3"
"FDP","2015","Rhineland-Palatinate,Saarland","no migration background","15","","","","3"
"FDP","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"FDP","2015","Baden-Württemberg","no migration background","30","0.022724555589663","0.0133512091534309","0.0320979020258952","3"
"FDP","2015","Baden-Württemberg","direct migration background","","","","","3"
"FDP","2015","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"FDP","2015","Brandenburg","direct migration background","1","","","","3"
"FDP","2015","Brandenburg","no migration background","11","","","","3"
"FDP","2015","Brandenburg","indirect migration background","","","","","3"
"FDP","2015","Mecklenburg-Western Pomerania","no migration background","3","","","","3"
"FDP","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"FDP","2015","Mecklenburg-Western Pomerania","indirect migration background","1","","","","3"
"FDP","2015","Saxony","no migration background","8","","","","3"
"FDP","2015","Saxony","direct migration background","","","","","3"
"FDP","2015","Saxony","indirect migration background","","","","","3"
"FDP","2015","Saxony-Anhalt","no migration background","6","","","","3"
"FDP","2015","Saxony-Anhalt","indirect migration background","","","","","3"
"FDP","2015","Thuringia","no migration background","1","","","","3"
"FDP","2015","Saxony-Anhalt","direct migration background","","","","","3"
"FDP","2015","Thuringia","indirect migration background","","","","","3"
"FDP","2015","Thuringia","direct migration background","","","","","3"
"Grüne","2015","Hesse","indirect migration background","6","","","","4"
"Grüne","2015","Bremen","indirect migration background","1","","","","4"
"Grüne","2015","North Rhine-Westphalia","no migration background","247","0.128369044599199","0.112838355767202","0.143899733431195","4"
"Grüne","2015","North Rhine-Westphalia","indirect migration background","14","","","","4"
"Grüne","2015","Hesse","no migration background","90","0.159594676968836","0.129180638444547","0.190008715493126","4"
"Grüne","2015","Hesse","direct migration background","7","","","","4"
"Grüne","2015","Rhineland-Palatinate,Saarland","no migration background","62","0.139835762192525","0.107503449187719","0.17216807519733","4"
"Grüne","2015","Rhineland-Palatinate,Saarland","direct migration background","8","","","","4"
"Grüne","2015","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","4"
"Grüne","2015","Baden-Württemberg","no migration background","244","0.226888852167942","0.200545804187933","0.25323190014795","4"
"Grüne","2015","Baden-Württemberg","direct migration background","23","","","","4"
"Grüne","2015","Baden-Württemberg","indirect migration background","24","","","","4"
"Grüne","2015","Bavaria","no migration background","200","0.121114901681866","0.103672218298098","0.138557585065634","4"
"Grüne","2015","Hamburg","indirect migration background","4","","","","4"
"Grüne","2015","Lower Saxony","no migration background","124","0.103311063264892","0.0834483239122896","0.123173802617495","4"
"Grüne","2015","Lower Saxony","indirect migration background","4","","","","4"
"Grüne","2015","Bremen","no migration background","10","","","","4"
"Grüne","2015","Bremen","direct migration background","","","","","4"
"Grüne","2015","North Rhine-Westphalia","direct migration background","35","0.102790341948988","0.0709749561298693","0.134605727768106","4"
"Grüne","2015","Bavaria","direct migration background","17","","","","4"
"Grüne","2015","Bavaria","indirect migration background","21","","","","4"
"Grüne","2015","Berlin","no migration background","90","0.219121649080048","0.177802434136524","0.260440864023573","4"
"Grüne","2015","Berlin","direct migration background","18","","","","4"
"Grüne","2015","Berlin","indirect migration background","4","","","","4"
"Grüne","2015","Brandenburg","no migration background","24","","","","4"
"Grüne","2015","Brandenburg","direct migration background","1","","","","4"
"Grüne","2015","Schleswig-Holstein","no migration background","48","0.124218410283605","0.0882486354633223","0.160188185103887","4"
"Grüne","2015","Schleswig-Holstein","indirect migration background","2","","","","4"
"Grüne","2015","Hamburg","no migration background","38","0.106684377519734","0.0615856054989167","0.151783149540551","4"
"Grüne","2015","Hamburg","direct migration background","3","","","","4"
"Grüne","2015","Lower Saxony","direct migration background","3","","","","4"
"Grüne","2015","Brandenburg","indirect migration background","","","","","4"
"Grüne","2015","Mecklenburg-Western Pomerania","no migration background","12","","","","4"
"Grüne","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Grüne","2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Grüne","2015","Saxony","no migration background","43","0.0656192162827397","0.0434445137299803","0.0877939188354991","4"
"Grüne","2015","Schleswig-Holstein","direct migration background","2","","","","4"
"Grüne","2015","Saxony","direct migration background","2","","","","4"
"Grüne","2015","Saxony","indirect migration background","1","","","","4"
"Grüne","2015","Saxony-Anhalt","no migration background","18","","","","4"
"Grüne","2015","Saxony-Anhalt","direct migration background","","","","","4"
"Grüne","2015","Saxony-Anhalt","indirect migration background","","","","","4"
"Grüne","2015","Thuringia","no migration background","17","","","","4"
"Grüne","2015","Thuringia","direct migration background","3","","","","4"
"Grüne","2015","Thuringia","indirect migration background","","","","","4"
"NPD","2015","Schleswig-Holstein","direct migration background","","","","","6"
"NPD","2015","Schleswig-Holstein","indirect migration background","","","","","6"
"NPD","2015","Schleswig-Holstein","no migration background","6","","","","6"
"NPD","2015","Hamburg","no migration background","","","","","6"
"NPD","2015","Hamburg","direct migration background","","","","","6"
"NPD","2015","Hamburg","indirect migration background","","","","","6"
"NPD","2015","Lower Saxony","indirect migration background","","","","","6"
"NPD","2015","Bremen","indirect migration background","","","","","6"
"NPD","2015","Hesse","no migration background","6","","","","6"
"NPD","2015","Lower Saxony","no migration background","8","","","","6"
"NPD","2015","Lower Saxony","direct migration background","1","","","","6"
"NPD","2015","Bremen","no migration background","","","","","6"
"NPD","2015","Bremen","direct migration background","","","","","6"
"NPD","2015","North Rhine-Westphalia","no migration background","7","","","","6"
"NPD","2015","Hesse","direct migration background","1","","","","6"
"NPD","2015","North Rhine-Westphalia","direct migration background","1","","","","6"
"NPD","2015","North Rhine-Westphalia","indirect migration background","","","","","6"
"NPD","2015","Hesse","indirect migration background","","","","","6"
"NPD","2015","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","6"
"NPD","2015","Rhineland-Palatinate,Saarland","no migration background","1","","","","6"
"NPD","2015","Baden-Württemberg","direct migration background","","","","","6"
"NPD","2015","Rhineland-Palatinate,Saarland","direct migration background","","","","","6"
"NPD","2015","Baden-Württemberg","no migration background","5","","","","6"
"NPD","2015","Bavaria","no migration background","11","","","","6"
"NPD","2015","Berlin","direct migration background","","","","","6"
"NPD","2015","Bavaria","direct migration background","3","","","","6"
"NPD","2015","Bavaria","indirect migration background","","","","","6"
"NPD","2015","Brandenburg","no migration background","1","","","","6"
"NPD","2015","Mecklenburg-Western Pomerania","no migration background","6","","","","6"
"NPD","2015","Baden-Württemberg","indirect migration background","","","","","6"
"NPD","2015","Berlin","no migration background","7","","","","6"
"NPD","2015","Berlin","indirect migration background","","","","","6"
"NPD","2015","Brandenburg","indirect migration background","","","","","6"
"NPD","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","6"
"NPD","2015","Saxony","direct migration background","","","","","6"
"NPD","2015","Thuringia","direct migration background","","","","","6"
"NPD","2015","Brandenburg","direct migration background","","","","","6"
"NPD","2015","Saxony","no migration background","15","","","","6"
"NPD","2015","Saxony","indirect migration background","2","","","","6"
"NPD","2015","Saxony-Anhalt","no migration background","6","","","","6"
"NPD","2015","Saxony-Anhalt","direct migration background","","","","","6"
"NPD","2015","Saxony-Anhalt","indirect migration background","","","","","6"
"NPD","2015","Thuringia","no migration background","8","","","","6"
"NPD","2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","6"
"NPD","2015","Thuringia","indirect migration background","","","","","6"
"Other","2015","Schleswig-Holstein","no migration background","2","","","","8"
"Other","2015","Schleswig-Holstein","direct migration background","1","","","","8"
"Other","2015","Schleswig-Holstein","indirect migration background","","","","","8"
"Other","2015","Hamburg","no migration background","1","","","","8"
"Other","2015","Hamburg","direct migration background","","","","","8"
"Other","2015","Hamburg","indirect migration background","","","","","8"
"Other","2015","Lower Saxony","no migration background","3","","","","8"
"Other","2015","Lower Saxony","direct migration background","","","","","8"
"Other","2015","Lower Saxony","indirect migration background","2","","","","8"
"Other","2015","Bremen","no migration background","","","","","8"
"Other","2015","Bremen","direct migration background","","","","","8"
"Other","2015","Bremen","indirect migration background","","","","","8"
"Other","2015","North Rhine-Westphalia","no migration background","9","","","","8"
"Other","2015","North Rhine-Westphalia","direct migration background","3","","","","8"
"Other","2015","North Rhine-Westphalia","indirect migration background","6","","","","8"
"Other","2015","Hesse","no migration background","2","","","","8"
"Other","2015","Hesse","direct migration background","","","","","8"
"Other","2015","Hesse","indirect migration background","1","","","","8"
"Other","2015","Rhineland-Palatinate,Saarland","no migration background","4","","","","8"
"Other","2015","Rhineland-Palatinate,Saarland","direct migration background","","","","","8"
"Other","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","","","8"
"Other","2015","Baden-Württemberg","no migration background","6","","","","8"
"Other","2015","Baden-Württemberg","direct migration background","2","","","","8"
"Other","2015","Baden-Württemberg","indirect migration background","1","","","","8"
"Other","2015","Bavaria","no migration background","33","0.0246216674120451","0.0163366440219146","0.0329066908021755","8"
"Other","2015","Bavaria","direct migration background","1","","","","8"
"Other","2015","Bavaria","indirect migration background","1","","","","8"
"Other","2015","Berlin","no migration background","2","","","","8"
"Other","2015","Berlin","direct migration background","","","","","8"
"Other","2015","Berlin","indirect migration background","","","","","8"
"Other","2015","Brandenburg","no migration background","2","","","","8"
"Other","2015","Brandenburg","direct migration background","","","","","8"
"Other","2015","Brandenburg","indirect migration background","","","","","8"
"Other","2015","Mecklenburg-Western Pomerania","no migration background","2","","","","8"
"Other","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","8"
"Other","2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","8"
"Other","2015","Saxony","no migration background","7","","","","8"
"Other","2015","Saxony","direct migration background","","","","","8"
"Other","2015","Saxony","indirect migration background","","","","","8"
"Other","2015","Saxony-Anhalt","no migration background","2","","","","8"
"Other","2015","Saxony-Anhalt","direct migration background","","","","","8"
"Other","2015","Saxony-Anhalt","indirect migration background","","","","","8"
"Other","2015","Thuringia","no migration background","5","","","","8"
"Other","2015","Thuringia","direct migration background","","","","","8"
"Other","2015","Thuringia","indirect migration background","","","","","8"
"PDS/Linke","2015","Schleswig-Holstein","indirect migration background","2","","","","5"
"PDS/Linke","2015","Hamburg","no migration background","16","","","","5"
"PDS/Linke","2015","Hamburg","indirect migration background","1","","","","5"
"PDS/Linke","2015","Lower Saxony","no migration background","20","","","","5"
"PDS/Linke","2015","Schleswig-Holstein","no migration background","7","","","","5"
"PDS/Linke","2015","Schleswig-Holstein","direct migration background","4","","","","5"
"PDS/Linke","2015","Hamburg","direct migration background","2","","","","5"
"PDS/Linke","2015","Lower Saxony","direct migration background","18","","","","5"
"PDS/Linke","2015","Lower Saxony","indirect migration background","1","","","","5"
"PDS/Linke","2015","Bremen","no migration background","2","","","","5"
"PDS/Linke","2015","Bremen","direct migration background","3","","","","5"
"PDS/Linke","2015","North Rhine-Westphalia","direct migration background","27","","","","5"
"PDS/Linke","2015","North Rhine-Westphalia","indirect migration background","14","","","","5"
"PDS/Linke","2015","Bremen","indirect migration background","","","","","5"
"PDS/Linke","2015","North Rhine-Westphalia","no migration background","50","0.0168879510721137","0.0109054300742713","0.0228704720699561","5"
"PDS/Linke","2015","Rhineland-Palatinate,Saarland","no migration background","23","","","","5"
"PDS/Linke","2015","Rhineland-Palatinate,Saarland","direct migration background","7","","","","5"
"PDS/Linke","2015","Hesse","no migration background","22","","","","5"
"PDS/Linke","2015","Hesse","direct migration background","12","","","","5"
"PDS/Linke","2015","Hesse","indirect migration background","5","","","","5"
"PDS/Linke","2015","Rhineland-Palatinate,Saarland","indirect migration background","4","","","","5"
"PDS/Linke","2015","Baden-Württemberg","direct migration background","22","","","","5"
"PDS/Linke","2015","Baden-Württemberg","indirect migration background","6","","","","5"
"PDS/Linke","2015","Baden-Württemberg","no migration background","20","","","","5"
"PDS/Linke","2015","Bavaria","no migration background","29","","","","5"
"PDS/Linke","2015","Bavaria","direct migration background","18","","","","5"
"PDS/Linke","2015","Bavaria","indirect migration background","2","","","","5"
"PDS/Linke","2015","Berlin","no migration background","68","0.207791217156761","0.167263592878547","0.248318841434974","5"
"PDS/Linke","2015","Berlin","direct migration background","13","","","","5"
"PDS/Linke","2015","Berlin","indirect migration background","3","","","","5"
"PDS/Linke","2015","Brandenburg","no migration background","92","0.323764873854696","0.270992291408608","0.376537456300785","5"
"PDS/Linke","2015","Brandenburg","direct migration background","6","","","","5"
"PDS/Linke","2015","Brandenburg","indirect migration background","","","","","5"
"PDS/Linke","2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"PDS/Linke","2015","Mecklenburg-Western Pomerania","no migration background","37","0.231484285995579","0.169522315114448","0.29344625687671","5"
"PDS/Linke","2015","Mecklenburg-Western Pomerania","direct migration background","1","","","","5"
"PDS/Linke","2015","Saxony-Anhalt","no migration background","82","0.294117348367323","0.241855683522907","0.34637901321174","5"
"PDS/Linke","2015","Saxony","direct migration background","6","","","","5"
"PDS/Linke","2015","Saxony","indirect migration background","1","","","","5"
"PDS/Linke","2015","Saxony","no migration background","93","0.18080596186909","0.146340817726985","0.215271106011195","5"
"PDS/Linke","2015","Saxony-Anhalt","direct migration background","3","","","","5"
"PDS/Linke","2015","Saxony-Anhalt","indirect migration background","1","","","","5"
"PDS/Linke","2015","Thuringia","no migration background","77","0.250322702627569","0.201055583766118","0.29958982148902","5"
"PDS/Linke","2015","Thuringia","direct migration background","2","","","","5"
"PDS/Linke","2015","Thuringia","indirect migration background","","","","","5"
"SPD","2015","Schleswig-Holstein","no migration background","124","0.365047841353986","0.312543861551015","0.417551821156957","1"
"SPD","2015","Schleswig-Holstein","direct migration background","12","","","","1"
"SPD","2015","Schleswig-Holstein","indirect migration background","8","","","","1"
"SPD","2015","Hamburg","no migration background","76","0.43499975711046","0.362576064687202","0.507423449533718","1"
"SPD","2015","Hamburg","direct migration background","7","","","","1"
"SPD","2015","Hamburg","indirect migration background","7","","","","1"
"SPD","2015","Lower Saxony","no migration background","335","0.377409690384073","0.345775805921741","0.409043574846405","1"
"SPD","2015","Lower Saxony","direct migration background","37","0.255361279734703","0.179521587622321","0.331200971847086","1"
"SPD","2015","Lower Saxony","indirect migration background","14","","","","1"
"SPD","2015","Bremen","no migration background","22","","","","1"
"SPD","2015","Bremen","direct migration background","7","","","","1"
"SPD","2015","Bremen","indirect migration background","1","","","","1"
"SPD","2015","North Rhine-Westphalia","no migration background","626","0.360960292919666","0.338661165022844","0.383259420816487","1"
"SPD","2015","North Rhine-Westphalia","direct migration background","115","0.396985872050622","0.345727437545815","0.448244306555429","1"
"SPD","2015","North Rhine-Westphalia","indirect migration background","65","0.462380117010639","0.38122772485688","0.543532509164398","1"
"SPD","2015","Hesse","no migration background","176","0.346859338617857","0.307331729148023","0.386386948087692","1"
"SPD","2015","Hesse","direct migration background","37","0.327000409543742","0.238932763084062","0.415068056003422","1"
"SPD","2015","Hesse","indirect migration background","14","","","","1"
